"id"	"geneNum"	"description"	"gene"
5621481	58	"C-type lectin receptors (CLRs)"	"BCL10,CARD11,CARD9,CASP8,CHUK,CLEC7A,CUL1,FBXW11,FYN,IKBKB,LOC611536,LOC611538,LYN,MAP3K14,MAP3K7,NFATC3,NRAS,PAK2,PAK3,PLCG2,PPP3CA,PPP3CB,PRKCD,PSMA3,PSMA6,PSMA8,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC4,PSMD10,PSMD11,PSMD12,PSMD13,PSMD2,PSMD3,PSMD4,PSMD7,PSMD8,PSMD9,PSME2,PSME4,PSMF1,RAF1,RELA,RPS27A,TAB2,TAB3,UBA52,UBB,UBC"
5621575	7	"CD209 (DC-SIGN) signaling"	"FYN,LYN,NRAS,PAK2,PAK3,RAF1,RELA"
5624138	1	"Trafficking of myristoylated proteins to the cilium"	"RP2"
5624958	3	"ARL13B-mediated ciliary trafficking of INPP5E"	"ARL13B,INPP5E,PDE6D"
5625740	36	"RHO GTPases activate PKNs"	"CDC25C,H2AC18,H2AC19,H2AC20,H2AC6,H2AC8,H2AJ,H2AX,H2AZ2,H2BC11,H2BC13,H2BC14,H2BC15,H2BC3,H2BC4,H2BC5,H2BC6,H2BC8,H2BC9,H2BU1,H3-3A,H3-3B,H3C1,H3C13,H3C7,H4-16,H4C8,H4C9,KDM4C,NCOA2,RHOA,RHOB,SFN,YWHAB,YWHAH,YWHAZ"
5625886	29	"Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3"	"H2AC18,H2AC19,H2AC20,H2AC6,H2AC8,H2AJ,H2AX,H2AZ2,H2BC11,H2BC13,H2BC14,H2BC15,H2BC3,H2BC4,H2BC5,H2BC6,H2BC8,H2BC9,H2BU1,H3-3A,H3-3B,H3C1,H3C13,H3C7,H4-16,H4C8,H4C9,KDM4C,NCOA2"
5625900	2	"RHO GTPases activate CIT"	"RHOA,RHOB"
5625970	7	"RHO GTPases activate KTN1"	"KIF5A,KIF5B,KLC3,KLC4,LOC403934,RHOA,RHOG"
5626467	16	"RHO GTPases activate IQGAPs"	"ACTB,CDH1,CTNNA1,CTNNB1,IQGAP1,IQGAP2,LOC403934,LOC477570,LOC478702,LOC608051,MEN1,TUBA4A,TUBB3,TUBB4A,TUBB4B,TUBB6"
5626978	4	"TNFR1-mediated ceramide production"	"RACK1,SMPD3,TNF,TNFRSF1A"
5627083	1	"RHO GTPases regulate CFTR trafficking"	"CFTR"
5627117	2	"RHO GTPases Activate ROCKs"	"RHOA,RHOB"
5627123	5	"RHO GTPases activate PAKs"	"LIMK1,LOC403934,NF2,PAK2,PAK3"
5628897	27	"TP53 Regulates Metabolic Genes"	"AKT2,AKT3,DDIT4,GLS2,GPI,GSR,LAMTOR1,LAMTOR3,MLST8,MTOR,PRDX1,PRDX2,PRKAA2,PRKAB1,PRKAB2,RHEB,RPTOR,RRAGB,RRAGC,SESN1,SESN2,SESN3,SFN,TIGAR,YWHAB,YWHAH,YWHAZ"
5632681	3	"Ligand-receptor interactions"	"CDON,GAS1,SHH"
5632684	47	"Hedgehog 'on' state"	"CDC73,CDON,CSNK1A1,EFCAB7,EVC,GAS1,GLI1,GLI3,GPR161,GRK2,PSMA3,PSMA6,PSMA8,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC4,PSMD10,PSMD11,PSMD12,PSMD13,PSMD2,PSMD3,PSMD4,PSMD7,PSMD8,PSMD9,PSME2,PSME4,PSMF1,RPS27A,SHH,SMO,SPOP,SPOPL,SUFU,UBA52,UBB,UBC,ULK3"
5633007	38	"Regulation of TP53 Activity"	"AKT2,AKT3,BRD1,BRPF1,CCNA2,CDK1,CDK2,CHEK2,CSNK2A1,CSNK2A2,DAXX,DYRK2,GATAD2A,ING5,JMY,MAP2K6,MAPKAP1,MBD3,MDM4,MLST8,MTA2,MTOR,PHF20,PIN1,PIP4K2A,PIP4K2B,PRMT5,RBBP4,RPS27A,SGK1,SUPT16H,TP53BP2,TTC5,UBA52,UBB,UBC,USP2,USP7"
5633008	11	"TP53 Regulates Transcription of Cell Death Genes"	"CASP2,CHM,CRADD,IGFBP3,LOC100682968,PIDD1,PRELID1,PRELID3A,RABGGTA,STEAP3,TRIAP1"
5635838	8	"Activation of SMO"	"CDON,CSNK1A1,EFCAB7,EVC,GAS1,GRK2,SHH,SMO"
5649702	5	"APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway"	"NEIL1,NEIL2,PNKP,POLB,XRCC1"
5651801	14	"PCNA-Dependent Long Patch Base Excision Repair"	"APEX1,FEN1,PCNA,POLB,POLD2,POLD3,POLE,POLE3,RFC1,RFC2,RFC3,RFC4,RFC5,RPA1"
5652084	3	"Fructose metabolism"	"ALDOB,SORD,TKFC"
5652227	1	"Fructose biosynthesis"	"SORD"
5653656	283	"Vesicle-mediated transport"	"ACTB,ACTR10,ACTR1A,AGTR1,AKT2,AKT3,ALS2,ANK1,ANKRD28,AP1G1,AP1S2,AP2B1,AP2S1,AP3B1,AP3S1,ARCN1,AREG,ARF4,ARF6,ARFGAP1,ARFGAP2,ARFIP2,ARL1,AVP,AVPR2,BET1L,BLOC1S1,BNIP1,BTC,CAPZA2,CAPZA3,CCZ1,CD36,CD3D,CD3G,CFTR,CHM,CHMP2A,CHMP2B,CHMP4B,CHMP4C,CHRM2,CLINT1,CLTA,CLTB,CLTC,CLVS1,CLVS2,CNIH3,COG1,COG4,COG6,COG7,COL7A1,COPB1,COPB2,COPE,COPG1,COPS2,COPS3,COPS4,COPS5,COPS7A,COPS7B,COPS8,COPZ1,CPD,CTTN,CYTH4,DCTN2,DCTN3,DCTN4,DCTN5,DENND1A,DENND2B,DENND2C,DENND2D,DENND5A,DNAJC6,DNM2,DVL2,DYNC1H1,DYNC1I1,DYNC1I2,DYNC1LI1,DYNLL1,EPN1,EPN2,EPS15L1,F5,FCHO1,FTH1,FTL,GABARAP,GABARAPL2,GAK,GBF1,GCC1,GCC2,GGA1,GGA3,GJA3,GJA4,GJA5,GJA8,GJA9,GJB1,GJB2,GJB4,GJB5,GJB6,GJC1,GJD2,GOLGA1,GORASP1,GOSR1,GOSR2,GPS1,GRB2,GRIA1,GRK2,HGS,HPS1,HPS4,HPX,HSPA8,IGF2R,IL7R,INS,ITSN1,JCHAIN,KDELR3,KIF11,KIF15,KIF18A,KIF19,KIF22,KIF26B,KIF27,KIF3B,KIF3C,KIF4A,KIF5A,KIF5B,KIF9,KLC3,KLC4,LDLR,LDLRAP1,LMAN1,LMAN2,LOC100687054,LOC100855540,LOC100855558,LOC102155200,LOC102155463,LOC102155886,LOC111089962,LOC403585,LOC403631,LOC477570,LOC478702,LOC479668,LOC608051,LOC609612,LOC751814,LRP1,MADD,MIA3,MON1B,NAPA,NAPB,NAPG,NECAP1,NECAP2,PACSIN1,PACSIN3,PAFAH1B1,PLA2G4A,PLA2G6,PREB,RAB11A,RAB11B,RAB13,RAB14,RAB1A,RAB27A,RAB27B,RAB30,RAB31,RAB43,RAB4A,RAB5A,RAB5B,RAB5C,RAB7A,RAB7B,RAB8A,RAB9A,RAB9B,RABEPK,RGP1,RIN2,RINL,RPS27A,SAR1B,SCARB2,SEC13,SEC22C,SEC23IP,SEC24A,SEC24C,SEC24D,SERPINA1,SGIP1,SLC2A8,SNAP23,SNAP29,SNAPIN,SNX18,SNX2,SNX5,SPARC,SPTBN2,SPTBN4,STAM,STX16,STX17,STX18,STX4,STX5,TBC1D10C,TBC1D14,TBC1D2,TBC1D20,TBC1D24,TBC1D25,TBC1D7,TFG,TMED2,TMED3,TMEM115,TRAPPC1,TRAPPC10,TRAPPC11,TRAPPC13,TRAPPC3,TRAPPC4,TRAPPC5,TRAPPC6A,TRAPPC6B,TRAPPC9,TRIP11,TSG101,TUBA4A,TUBB3,TUBB4A,TUBB4B,TUBB6,TXNDC5,UBA52,UBB,UBC,UBQLN1,UBQLN2,ULK1,USP6NL,VAMP3,VAMP4,VAMP7,VPS37A,VPS37C,VPS37D,VPS4B,VPS52,VPS53,VPS54,VTA1,VTI1A,WASL,WNT5A,YIPF6,ZW10"
5654219	6	"Phospholipase C-mediated cascade: FGFR1"	"FGF10,FGF22,FGF4,FGF6,FGF9,FGFR1"
5654221	9	"Phospholipase C-mediated cascade; FGFR2"	"FGF10,FGF16,FGF18,FGF22,FGF4,FGF6,FGF7,FGF9,FGFR2"
5654227	4	"Phospholipase C-mediated cascade; FGFR3"	"FGF16,FGF18,FGF4,FGF9"
5654228	6	"Phospholipase C-mediated cascade; FGFR4"	"FGF16,FGF18,FGF4,FGF6,FGF9,FGFR4"
5654687	17	"Downstream signaling of activated FGFR1"	"FGF10,FGF22,FGF4,FGF6,FGF9,FGFR1,FLRT1,FLRT2,FLRT3,FRS2,FRS3,GRB2,NRAS,PIK3CA,PIK3R1,PTPN11,SHC1"
5654688	9	"SHC-mediated cascade:FGFR1"	"FGF10,FGF22,FGF4,FGF6,FGF9,FGFR1,GRB2,NRAS,SHC1"
5654689	11	"PI-3K cascade:FGFR1"	"FGF10,FGF22,FGF4,FGF6,FGF9,FGFR1,FRS2,GRB2,PIK3CA,PIK3R1,PTPN11"
5654693	11	"FRS-mediated FGFR1 signaling"	"FGF10,FGF22,FGF4,FGF6,FGF9,FGFR1,FRS2,FRS3,GRB2,NRAS,PTPN11"
5654695	14	"PI-3K cascade:FGFR2"	"FGF10,FGF16,FGF18,FGF22,FGF4,FGF6,FGF7,FGF9,FGFR2,FRS2,GRB2,PIK3CA,PIK3R1,PTPN11"
5654696	17	"Downstream signaling of activated FGFR2"	"FGF10,FGF16,FGF18,FGF22,FGF4,FGF6,FGF7,FGF9,FGFR2,FRS2,FRS3,GRB2,NRAS,PIK3CA,PIK3R1,PTPN11,SHC1"
5654699	12	"SHC-mediated cascade:FGFR2"	"FGF10,FGF16,FGF18,FGF22,FGF4,FGF6,FGF7,FGF9,FGFR2,GRB2,NRAS,SHC1"
5654700	14	"FRS-mediated FGFR2 signaling"	"FGF10,FGF16,FGF18,FGF22,FGF4,FGF6,FGF7,FGF9,FGFR2,FRS2,FRS3,GRB2,NRAS,PTPN11"
5654704	7	"SHC-mediated cascade:FGFR3"	"FGF16,FGF18,FGF4,FGF9,GRB2,NRAS,SHC1"
5654706	9	"FRS-mediated FGFR3 signaling"	"FGF16,FGF18,FGF4,FGF9,FRS2,FRS3,GRB2,NRAS,PTPN11"
5654708	12	"Downstream signaling of activated FGFR3"	"FGF16,FGF18,FGF4,FGF9,FRS2,FRS3,GRB2,NRAS,PIK3CA,PIK3R1,PTPN11,SHC1"
5654710	9	"PI-3K cascade:FGFR3"	"FGF16,FGF18,FGF4,FGF9,FRS2,GRB2,PIK3CA,PIK3R1,PTPN11"
5654712	11	"FRS-mediated FGFR4 signaling"	"FGF16,FGF18,FGF4,FGF6,FGF9,FGFR4,FRS2,FRS3,GRB2,NRAS,PTPN11"
5654716	14	"Downstream signaling of activated FGFR4"	"FGF16,FGF18,FGF4,FGF6,FGF9,FGFR4,FRS2,FRS3,GRB2,NRAS,PIK3CA,PIK3R1,PTPN11,SHC1"
5654719	9	"SHC-mediated cascade:FGFR4"	"FGF16,FGF18,FGF4,FGF6,FGF9,FGFR4,GRB2,NRAS,SHC1"
5654720	11	"PI-3K cascade:FGFR4"	"FGF16,FGF18,FGF4,FGF6,FGF9,FGFR4,FRS2,GRB2,PIK3CA,PIK3R1,PTPN11"
5654726	18	"Negative regulation of FGFR1 signaling"	"ANOS1,FGF10,FGF22,FGF4,FGF6,FGF9,FGFR1,FRS2,GRB2,MAPK1,PPP2CB,PPP2R1A,PTPN11,RPS27A,SPRY2,UBA52,UBB,UBC"
5654727	20	"Negative regulation of FGFR2 signaling"	"FGF10,FGF16,FGF18,FGF22,FGF4,FGF6,FGF7,FGF9,FGFR2,FRS2,GRB2,MAPK1,PPP2CB,PPP2R1A,PTPN11,RPS27A,SPRY2,UBA52,UBB,UBC"
5654732	15	"Negative regulation of FGFR3 signaling"	"FGF16,FGF18,FGF4,FGF9,FRS2,GRB2,MAPK1,PPP2CB,PPP2R1A,PTPN11,RPS27A,SPRY2,UBA52,UBB,UBC"
5654733	17	"Negative regulation of FGFR4 signaling"	"FGF16,FGF18,FGF4,FGF6,FGF9,FGFR4,FRS2,GRB2,MAPK1,PPP2CB,PPP2R1A,PTPN11,RPS27A,SPRY2,UBA52,UBB,UBC"
5654736	29	"Signaling by FGFR1"	"ANOS1,FGF10,FGF18,FGF22,FGF4,FGF6,FGF9,FGFR1,FLRT1,FLRT2,FLRT3,FRS2,FRS3,GRB2,MAPK1,NRAS,PIK3CA,PIK3R1,PPP2CB,PPP2R1A,PTPN11,RPS27A,SHC1,SPRED1,SPRED2,SPRY2,UBA52,UBB,UBC"
5654738	37	"Signaling by FGFR2"	"ESRP2,FGF10,FGF16,FGF18,FGF22,FGF4,FGF6,FGF7,FGF9,FGFBP1,FGFBP3,FGFR2,FRS2,FRS3,GRB2,HNRNPF,MAPK1,NCBP1,NCBP2,NRAS,PIK3CA,PIK3R1,POLR2B,POLR2C,POLR2D,POLR2F,POLR2I,PPP2CB,PPP2R1A,PTPN11,RPS27A,SHC1,SPRY2,TIAL1,UBA52,UBB,UBC"
5654741	21	"Signaling by FGFR3"	"FGF16,FGF18,FGF4,FGF9,FRS2,FRS3,GALNT3,GRB2,MAPK1,NRAS,PIK3CA,PIK3R1,PPP2CB,PPP2R1A,PTPN11,RPS27A,SHC1,SPRY2,UBA52,UBB,UBC"
5654743	22	"Signaling by FGFR4"	"FGF16,FGF18,FGF4,FGF6,FGF9,FGFR4,FRS2,FRS3,GRB2,MAPK1,NRAS,PIK3CA,PIK3R1,PPP2CB,PPP2R1A,PTPN11,RPS27A,SHC1,SPRY2,UBA52,UBB,UBC"
5655862	13	"Translesion synthesis by POLK"	"PCNA,REV1,REV3L,RFC1,RFC2,RFC3,RFC4,RFC5,RPA1,RPS27A,UBA52,UBB,UBC"
5656121	13	"Translesion synthesis by POLI"	"PCNA,REV1,REV3L,RFC1,RFC2,RFC3,RFC4,RFC5,RPA1,RPS27A,UBA52,UBB,UBC"
5656169	21	"Termination of translesion DNA synthesis"	"ISG15,PCLAF,PCNA,POLD2,POLD3,POLE,POLE3,POLH,REV1,RFC1,RFC2,RFC3,RFC4,RFC5,RPA1,RPS27A,TRIM25,UBA52,UBB,UBC,UBE2L6"
5658442	33	"Regulation of RAS by GAPs"	"NRAS,PSMA3,PSMA6,PSMA8,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC4,PSMD10,PSMD11,PSMD12,PSMD13,PSMD2,PSMD3,PSMD4,PSMD7,PSMD8,PSMD9,PSME2,PSME4,PSMF1,RASA1,RASA3,RASAL2,SPRED1,SPRED2"
5658623	6	"FGFRL1 modulation of FGFR1 signaling"	"FGF10,FGF18,FGF22,FGF4,SPRED1,SPRED2"
5660526	3	"Response to metal ions"	"LOC100686073,MT1E,MT2A"
5660668	1	"CLEC7A/inflammasome pathway"	"CASP8"
5661231	3	"Metallothioneins bind metals"	"LOC100686073,MT1E,MT2A"
5661270	2	"Formation of xylulose-5-phosphate"	"SORD,XYLB"
5662702	1	"Melanin biosynthesis"	"TYRP1"
5663213	15	"RHO GTPases Activate WASPs and WAVEs"	"ABI2,ABL1,ACTB,ARPC1B,GRB2,LOC403934,MAPK1,NCK1,NCKAP1,WASF1,WASF2,WASF3,WASL,WIPF1,WIPF2"
5663220	69	"RHO GTPases Activate Formins"	"ACTB,AURKB,CDC20,CDCA8,CENPA,CENPC,CENPL,CENPM,CENPN,CENPP,CKAP5,DAAM1,DIAPH2,DSN1,DVL1,DVL2,DYNC1H1,DYNC1I1,DYNC1I2,DYNC1LI1,DYNLL1,EVL,FMNL3,ITGB3BP,KIF18A,KNL1,LOC403934,LOC477570,LOC478702,LOC608051,MAD1L1,MIS12,NDC80,NSL1,NUDC,NUF2,NUP107,NUP133,NUP37,NUP43,NUP98,PAFAH1B1,PPP2CB,PPP2R1A,PPP2R5A,PPP2R5B,PPP2R5D,PPP2R5E,RHOA,RHOB,RHOD,RPS27,SEC13,SGO2,SKA1,SKA2,SPC24,SPC25,SRF,SRGAP2,TAOK1,TUBA4A,TUBB3,TUBB4A,TUBB4B,TUBB6,XPO1,ZW10,ZWINT"
5666185	4	"RHO GTPases Activate Rhotekin and Rhophilins"	"RHOA,RHPN1,RTKN,TAX1BP3"
5668541	49	"TNFR2 non-canonical NF-kB pathway"	"BIRC2,BIRC3,CD40LG,CHUK,CUL1,FBXW11,LTA,LTB,MAP3K14,PSMA3,PSMA6,PSMA8,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC4,PSMD10,PSMD11,PSMD12,PSMD13,PSMD2,PSMD3,PSMD4,PSMD7,PSMD8,PSMD9,PSME2,PSME4,PSMF1,RPS27A,TNF,TNFRSF11A,TNFRSF11B,TNFRSF12A,TNFRSF1A,TNFSF11,TNFSF4,TNFSF8,TRAF2,UBA52,UBB,UBC"
5668599	13	"RHO GTPases Activate NADPH Oxidases"	"CYBA,CYBB,MAPK1,MAPK14,NCF1,NCF2,NCF4,PIK3C3,PIK3R4,PIN1,PRKCD,PRKCZ,RAC2"
5669034	6	"TNFs bind their physiological receptors"	"LTA,TNFRSF11B,TNFRSF1A,TNFSF11,TNFSF4,TNFSF8"
5673000	9	"RAF activation"	"BRAP,CAMK2A,JAK2,MAP2K1,MAP2K2,MAP3K11,NRAS,RAF1,YWHAB"
5673001	98	"RAF/MAP kinase cascade"	"ACTB,ACTN2,APBB1IP,AREG,BRAP,BTC,CAMK2A,CSF2,CSF2RB,CSK,DUSP10,DUSP2,DUSP5,DUSP6,DUSP7,DUSP9,FGF10,FGF16,FGF18,FGF22,FGF4,FGF6,FGF7,FGF9,FGFR1,FGFR2,FGFR4,FRS2,FRS3,FYN,GFRA1,GRB2,HGF,IQGAP1,JAK2,KIT,KITLG,KSR2,LAMTOR3,MAP2K1,MAP2K2,MAP3K11,MAPK1,NEFL,NRAS,NRTN,PDGFB,PDGFRA,PSMA3,PSMA6,PSMA8,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC4,PSMD10,PSMD11,PSMD12,PSMD13,PSMD2,PSMD3,PSMD4,PSMD7,PSMD8,PSMD9,PSME2,PSME4,PSMF1,PTPRA,RAF1,RAP1B,RAPGEF2,RASA1,RASA3,RASAL2,RASGEF1A,RASGRF2,RASGRP3,RPS27A,SHC1,SPRED1,SPRED2,SPTBN2,SPTBN4,TEK,TLN1,UBA52,UBB,UBC,WDR83,YWHAB"
5674135	15	"MAP2K and MAPK activation"	"ACTB,APBB1IP,CSK,IQGAP1,KSR2,LAMTOR3,MAP2K1,MAP2K2,MAPK1,NRAS,RAF1,RAP1B,TLN1,WDR83,YWHAB"
5674499	4	"Negative feedback regulation of MAPK pathway"	"MAP2K1,MAP2K2,MAPK1,RAF1"
5675221	17	"Negative regulation of MAPK pathway"	"BRAP,DUSP10,DUSP2,DUSP5,DUSP6,DUSP7,DUSP9,MAP2K1,MAP2K2,MAPK1,NRAS,RAF1,RPS27A,UBA52,UBB,UBC,YWHAB"
5675482	13	"Regulation of necroptotic cell death"	"BIRC2,BIRC3,CASP8,FAS,FASLG,RIPK1,RPS27A,TRADD,TRAF2,UBA52,UBB,UBC,XIAP"
5676590	35	"NIK-->noncanonical NF-kB signaling"	"CHUK,CUL1,FBXW11,MAP3K14,PSMA3,PSMA6,PSMA8,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC4,PSMD10,PSMD11,PSMD12,PSMD13,PSMD2,PSMD3,PSMD4,PSMD7,PSMD8,PSMD9,PSME2,PSME4,PSMF1,RPS27A,UBA52,UBB,UBC"
5676594	8	"TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway"	"BIRC2,BIRC3,LTA,LTB,MAP3K14,TNFRSF11A,TNFSF11,TRAF2"
5676934	4	"Protein repair"	"MSRA,MSRB2,MSRB3,PCMT1"
5682910	6	"LGI-ADAM interactions"	"ADAM11,ADAM23,CACNG2,LGI1,LGI3,LGI4"
5683057	113	"MAPK family signaling cascades"	"ACTB,ACTN2,APBB1IP,AREG,BRAP,BTC,CAMK2A,CDC42EP2,CDC42EP3,CDC42EP5,CDK1,CSF2,CSF2RB,CSK,DNAJB1,DUSP10,DUSP2,DUSP5,DUSP6,DUSP7,DUSP9,FGF10,FGF16,FGF18,FGF22,FGF4,FGF6,FGF7,FGF9,FGFR1,FGFR2,FGFR4,FOXO3,FRS2,FRS3,FYN,GFRA1,GRB2,HGF,HSPB1,IL6R,IQGAP1,JAK2,KIT,KITLG,KSR2,LAMTOR3,LOC403934,MAP2K1,MAP2K2,MAP3K11,MAPK1,MAPKAPK5,NEFL,NRAS,NRTN,PAK2,PAK3,PDGFB,PDGFRA,PSMA3,PSMA6,PSMA8,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC4,PSMD10,PSMD11,PSMD12,PSMD13,PSMD2,PSMD3,PSMD4,PSMD7,PSMD8,PSMD9,PSME2,PSME4,PSMF1,PTPN11,PTPRA,RAF1,RAP1B,RAPGEF2,RASA1,RASA3,RASAL2,RASGEF1A,RASGRF2,RASGRP3,RPS27A,SEPTIN7,SHC1,SPRED1,SPRED2,SPTBN2,SPTBN4,TEK,TLN1,UBA52,UBB,UBC,WDR83,XPO1,YWHAB"
5683826	8	"Surfactant metabolism"	"ABCA3,ADORA2A,CCDC59,CKAP4,LMCD1,LOC610540,SFTPD,SLC34A1"
5684996	101	"MAPK1/MAPK3 signaling"	"ACTB,ACTN2,APBB1IP,AREG,BRAP,BTC,CAMK2A,CDK1,CSF2,CSF2RB,CSK,DUSP10,DUSP2,DUSP5,DUSP6,DUSP7,DUSP9,FGF10,FGF16,FGF18,FGF22,FGF4,FGF6,FGF7,FGF9,FGFR1,FGFR2,FGFR4,FRS2,FRS3,FYN,GFRA1,GRB2,HGF,IL6R,IQGAP1,JAK2,KIT,KITLG,KSR2,LAMTOR3,MAP2K1,MAP2K2,MAP3K11,MAPK1,NEFL,NRAS,NRTN,PDGFB,PDGFRA,PSMA3,PSMA6,PSMA8,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC4,PSMD10,PSMD11,PSMD12,PSMD13,PSMD2,PSMD3,PSMD4,PSMD7,PSMD8,PSMD9,PSME2,PSME4,PSMF1,PTPN11,PTPRA,RAF1,RAP1B,RAPGEF2,RASA1,RASA3,RASAL2,RASGEF1A,RASGRF2,RASGRP3,RPS27A,SHC1,SPRED1,SPRED2,SPTBN2,SPTBN4,TEK,TLN1,UBA52,UBB,UBC,WDR83,YWHAB"
5685938	20	"HDR through Single Strand Annealing (SSA)"	"ABL1,ATRIP,BLM,EXO1,HUS1,KAT5,RAD1,RAD17,RAD50,RAD51,RAD52,RBBP8,RFC2,RFC3,RFC4,RFC5,RHNO1,RPA1,TOP3A,TOPBP1"
5685939	4	"HDR through MMEJ (alt-NHEJ)"	"FEN1,RAD50,RBBP8,XRCC1"
5685942	36	"HDR through Homologous Recombination (HRR)"	"ATRIP,BLM,CHEK1,EME1,EXO1,GEN1,HUS1,KAT5,MUS81,PCNA,POLD2,POLD3,POLE,POLE3,POLH,RAD1,RAD17,RAD50,RAD51,RAD51D,RBBP8,RFC1,RFC2,RFC3,RFC4,RFC5,RHNO1,RPA1,RPS27A,TOP3A,TOPBP1,UBA52,UBB,UBC,XRCC2,XRCC3"
5686938	8	"Regulation of TLR by endogenous ligand"	"CD36,HMGB1,LOC610540,LY96,SFTPD,TLR1,TLR2,TLR4"
5687128	44	"MAPK6/MAPK4 signaling"	"CDC42EP2,CDC42EP3,CDC42EP5,CDK1,DNAJB1,FOXO3,HSPB1,LOC403934,MAPKAPK5,PAK2,PAK3,PSMA3,PSMA6,PSMA8,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC4,PSMD10,PSMD11,PSMD12,PSMD13,PSMD2,PSMD3,PSMD4,PSMD7,PSMD8,PSMD9,PSME2,PSME4,PSMF1,RPS27A,SEPTIN7,UBA52,UBB,UBC,XPO1"
5688426	146	"Deubiquitination"	"ABRAXAS1,ACTB,ACTR8,ADRM1,ATXN3,AXIN2,BABAM1,BAP1,BIRC2,BIRC3,CCNA2,CCP110,CDC20,CDC25A,CDK1,CFTR,CLSPN,CYLD,ESR1,FOXO4,GATA3,H2AC1,H2AC18,H2AC19,H2AC20,H2AC6,H2AC8,H2AW,H2BC11,H2BC13,H2BC14,H2BC15,H2BC3,H2BC4,H2BC5,H2BC6,H2BC8,H2BC9,H2BU1,HGS,HIF1A,IFIH1,INO80,INO80C,INO80D,INO80E,JOSD1,KEAP1,MAP3K7,MAT2B,MBD6,MDM4,MUL1,NFRKB,NLRP3,NOD1,NOD2,OGT,OTUD3,OTUD7B,POLB,PSMA3,PSMA6,PSMA8,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC4,PSMD10,PSMD11,PSMD12,PSMD13,PSMD2,PSMD3,PSMD4,PSMD7,PSMD8,PSMD9,PSME2,PSME4,PSMF1,PTRH2,RAD23A,RAD23B,RHOA,RHOT1,RIPK1,RIPK2,RNF123,RNF128,RNF146,RPS27A,RUVBL1,SENP8,SKP2,SMAD1,SMAD2,SMAD3,SNX3,STAM,STAMBPL1,TADA3,TAF10,TFPT,TNFAIP3,TNIP1,TNIP3,TNKS,TOMM20,TRAF2,UBA52,UBB,UBC,UBE2D1,UCHL5,UIMC1,USP12,USP13,USP14,USP16,USP18,USP2,USP21,USP25,USP26,USP28,USP3,USP37,USP4,USP44,USP48,USP7,USP8,VCPIP1,VDAC2,WDR48,YOD1,YY1,ZRANB1"
5689603	54	"UCH proteinases"	"ACTB,ACTR8,ADRM1,BAP1,H2AC1,H2AC18,H2AC19,H2AC20,H2AC6,H2AC8,H2AW,INO80,INO80C,INO80D,INO80E,MBD6,NFRKB,OGT,PSMA3,PSMA6,PSMA8,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC4,PSMD10,PSMD11,PSMD12,PSMD13,PSMD2,PSMD3,PSMD4,PSMD7,PSMD8,PSMD9,PSME2,PSME4,PSMF1,RPS27A,RUVBL1,SENP8,TFPT,UBA52,UBB,UBC,UCHL5,YY1"
5689877	8	"Josephin domain DUBs"	"ATXN3,JOSD1,RAD23A,RAD23B,RPS27A,UBA52,UBB,UBC"
