"id"	"geneNum"	"description"	"definition"	"gene"
"GO:0046982"	224	"protein heterodimerization activity"	"Interacting selectively and non-covalently with a nonidentical protein to form a heterodimer."	"A0A5F4BVJ5,A0A5F4BWK7,A0A5F4C489,A0A5F4D2K9,A0A5F4DCE8,A0A5F4DJG1,ABCG1,ABCG4,ABCG5,ABCG8,ABTB2,ADD2,ADRA1A,ADRA1B,ADRA2A,ADRA2C,ADRB1,AGTR1,ALG2,APOA2,ARNT,ARNT2,ARNTL,ATF1,ATF3,ATF4,ATF6,BARD1,BAX,BCL2,BDKRB2,BHLHE40,BTBD11,BUD23,CAV1,CAV2,CD3D,CD3E,CD3G,CENPA,CENPT,CENPW,CFHR5,CHRAC1,CHUK,CREB3L3,DR1,DRAP1,EPAS1,ERBB2,EXT1,EXT2,F1PQZ0,FBXO7,FMR1,FXR1,FXR2,FZD4,FZD9,GABBR2,GADD45A,GCA,GPHA2,GPHB5,GTF2A1,H1-2,H2AB1,H2AC1,H2AC11,H2AC12,H2AC13,H2AC14,H2AC15,H2AC16,H2AC18,H2AC2,H2AC21,H2AC6,H2AC7,H2AC9,H2AJ,H2AW,H2AX,H2AZ1,H2AZ2,H2BC10,H2BC12,H2BC13,H2BC18,H2BC2,H2BC20,H2BC25,H2BU1,H2BU2,H2BW1,H3C13,H3C5,H3C6,H4-16,H4C11,H4C7,HIF1A,HIP1,HIP1R,HSF1,IKBKB,IKBKG,IL12A,IL12B,IL17A,IL17F,IRAK1,IRAK2,IRAK3,ITGA3,ITGB1,J9NWQ8,J9NXV6,J9P0B2,J9P6F1,JAM3,KATNA1,KATNB1,KCNB2,KRT1,KRT10,KRT25,L7MTP0,LOC608905,LOC612779,MACROH2A1,MACROH2A2,MAFG,MAPK6,MAX,MCL1,MEF2A,MEF2C,MEF2D,METTL3,MICU1,MICU2,MIGA2,MLX,MLXIPL,MTTP,NAE1,NEUROD2,NFYB,NFYC,NOLC1,NPAS1,NPAS4,NR4A1,NR4A2,P4HB,PDGFB,PDSS1,PDSS2,PEX14,PHB2,PIK3R1,PIK3R2,POLE3,POLE4,PPP2CA,PPP2R1A,PSMF1,QTRT1,QTRT2,RALGAPB,RRAGC,RRAGD,SAE1,SDCBP2,SIM2,SLC3A1,SLC51A,SLC51B,SMC1A,SMC3,SNX1,SNX2,SOS1,SOS2,SUPT3H,SUPT4H1,SUPT5H,SUPT7L,SYT5,TAF11,TAF12,TAF3,TAF4,TAF4B,TAF6,TAF6L,TAF7,TAF8,TAF9,TAF9B,TCF12,TCF3,TCF4,TCOF1,TFAP2B,TLR4,TLR6,TOP2A,TOP2B,TP53,TRMT112,TUBB2B,UBA2,UBA3,USF1,USF2,VAPA,VAPB,XBP1,YWHAH,ZBTB1,ZHX2,ZHX3"
"GO:0046983"	127	"protein dimerization activity"	"The formation of a protein dimer, a macromolecular structure consists of two noncovalently associated identical or nonidentical subunits."	"A0A5F4C0Q5,A0A5F4C3C0,A0A5F4C6T7,A0A5F4CIA6,A0A5F4CJX2,A0A5F4D834,A0A5F4DDE1,AHR,AIFM1,ANO1,ANO3,ANO4,ANO5,ANO6,ANO7,ARNTL2,ASCL1,ASCL2,ASCL3,ASCL4,ATOH1,ATOH7,BHLHA15,BHLHA9,BHMG1,BTRC,CLOCK,CLPX,E2F2,E2F3,E2F4,E2F5,E2F6,EBF1,EBF2,EBF3,EBF4,FBXW11,FERD3L,FIGLA,GARS1,GRM7,HELT,HES2,HES3,HES4,HES5,HEY1,HIF3A,HNF1A,HPS1,ID1,ID3,ID4,IL10,LOC611152,MEF2B,MESP1,MGA,MITF,MLXIP,MNT,MSC,MSGN1,MXD1,MXD3,MXD4,MXI1,MYC,MYCL,MYCN,MYF5,MYF6,MYOG,NARS1,NCOA1,NCOA2,NCOA3,NEUROD4,NEUROD6,NEUROG2,NEUROG3,NHLH2,NPAS2,NSMCE1,OLIG1,OLIG2,OLIG3,PABPC4,POLR1C,POLR1D,POLR2C,POLR2J,PPP3CA,PPP3CB,RILP,RILPL1,RILPL2,SCX,SIM1,SLC4A11,SOHLH1,SP100,SPEF2,SREBF1,SREBF2,ST13,STAT5B,STRA8,TAL1,TAL2,TCF15,TCF21,TCF23,TCF24,TCF4,TFE3,TFEB,TFEC,THAP12,TWIST2,USF3,ZBED1,ZBED4,ZBED6CL,ZMYM1,ZNF862"
"GO:0047015"	1	"3-hydroxy-2-methylbutyryl-CoA dehydrogenase activity"	"Catalysis of the reaction: NAD+ + 2-methyl-3-hydroxybutyryl-CoA = NADH + H+ + 2-methylaceto-acetyl-CoA."	"HSD17B10"
"GO:0047016"	1	"cholest-5-ene-3-beta,7-alpha-diol 3-beta-dehydrogenase activity"	"Catalysis of the reaction: NAD+ + 7-alpha-hydroxycholesterol = NADH + H+ + 7-alpha-hydroxycholest-4-en-3-one."	"HSD3B7"
"GO:0047023"	4	"androsterone dehydrogenase activity"	"Catalysis of the reaction: NAD(P)+ + androsterone = NAD(P)H + H+ + 5-alpha-androstane-3,17-dione."	"DHRS9,HSD17B6,RDH16,RDH5"
"GO:0047024"	2	"5alpha-androstane-3beta,17beta-diol dehydrogenase activity"	"Catalysis of the reaction: 5alpha-androstane-3beta,17beta-diol + NADP(+) = 17beta-hydroxy-5alpha-androstan-3-one + H(+) + NADPH."	"HSD17B6,HSD17B7"
"GO:0047025"	1	"3-oxoacyl-[acyl-carrier-protein] reductase (NADH) activity"	"Catalysis of the reaction: NAD+ + OH-acyl-[acyl-carrier protein] = NADH + H+ + B-ketoacyl-[acyl-carrier protein]."	"HSD17B8"
"GO:0047035"	5	"testosterone dehydrogenase (NAD+) activity"	"Catalysis of the reaction: testosterone + NAD+ = androst-4-ene-3,17-dione + NADH."	"DHRS9,HSD17B10,HSD17B2,HSD17B6,HSD17B8"
"GO:0047044"	4	"androstan-3-alpha,17-beta-diol dehydrogenase activity"	"Catalysis of the reaction: NAD+ + androstan-3-alpha,17-beta-diol = 17-beta-hydroxyandrostan-3-one + NADH + H+."	"DHRS9,HSD17B6,RDH16,RDH5"
"GO:0047045"	2	"testosterone 17-beta-dehydrogenase (NADP+) activity"	"Catalysis of the reaction: NADP+ + testosterone = NADPH + H+ + androst-4-ene-3,17-dione."	"HSD17B14,HSD17B6"
"GO:0047066"	1	"phospholipid-hydroperoxide glutathione peroxidase activity"	"Catalysis of the reaction: a lipid hydroperoxide + 2 reduced glutathione = 2 H2O + lipid + 2 oxidized glutathione."	"GPX1"
"GO:0047115"	1	"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity"	"Catalysis of the reaction: NADP+ + trans-1,2-dihydrobenzene-1,2-diol = NADPH + catechol."	"DHDH"
"GO:0047117"	1	"enoyl-[acyl-carrier-protein] reductase (NADPH, A-specific) activity"	"Catalysis of the reaction: acyl-[acyl-carrier protein] + NADP+ = trans-D2-enoyl-[acyl-carrier protein] + NADPH + H+."	"FASN"
"GO:0047127"	1	"thiomorpholine-carboxylate dehydrogenase activity"	"Catalysis of the reaction: NAD(P)+ + thiomorpholine-3-carboxylate = NAD(P)H + 3,4-dehydro-1,4-thiomorpholine-3-carboxylate."	"CRYM"
"GO:0047130"	1	"saccharopine dehydrogenase (NADP+, L-lysine-forming) activity"	"Catalysis of the reaction: L-saccharopine + H(2)O + NADP(+) = 2-oxoglutarate + L-lysine + H(+) + NADPH."	"AASS"
"GO:0047131"	1	"saccharopine dehydrogenase (NAD+, L-glutamate-forming) activity"	"Catalysis of the reaction: L-saccharopine + H(2)O + NAD(+) = L-glutamate + allysine + H(+) + NADH."	"AASS"
"GO:0047134"	2	"protein-disulfide reductase activity"	"Catalysis of the reaction: protein-dithiol + NAD(P)+ = protein-disulfide + NAD(P)H + H+."	"PGK1,TXNDC17"
"GO:0047159"	1	"1-alkenylglycerophosphocholine O-acyltransferase activity"	"Catalysis of the reaction: 1-alkenylglycerophosphocholine + acyl-CoA = 1-alkenyl-2-acylglycerophosphocholine + CoA."	"LPCAT1"
"GO:0047166"	1	"1-alkenylglycerophosphoethanolamine O-acyltransferase activity"	"Catalysis of the reaction: 1-alkenylglycerophosphoethanolamine + acyl-CoA = 1-alkenyl-2-acyl-glycerophosphoethanolamine + CoA."	"LPCAT4"
"GO:0047173"	1	"phosphatidylcholine-retinol O-acyltransferase activity"	"Catalysis of the reaction: retinol-[cellular-retinol-binding-protein] + phosphatidylcholine = retinyl-ester-[cellular-retinol-binding-protein] + 2-acylglycerophosphocholine."	"LRAT"
"GO:0047184"	5	"1-acylglycerophosphocholine O-acyltransferase activity"	"Catalysis of the reaction: 1-acyl-sn-glycero-3-phosphocholine + acyl-CoA = phosphatidylcholine + CoA."	"LPCAT1,LPCAT2,LPCAT4,MBOAT2,PRDX6"
"GO:0047191"	1	"1-alkylglycerophosphocholine O-acyltransferase activity"	"Catalysis of the reaction: 1-alkyl-sn-glycero-3-phosphocholine + acyl-CoA = 1-alkyl-2-acyl-sn-glycero-3-phosphocholine + CoA."	"LPCAT1"
"GO:0047192"	3	"1-alkylglycerophosphocholine O-acetyltransferase activity"	"Catalysis of the reaction: 1-alkyl-sn-glycero-3-phosphocholine + acetyl-CoA = 1-alkyl-2-acetyl-sn-glycero-3-phosphocholine + CoA."	"LPCAT1,LPCAT2,LPCAT4"
"GO:0047220"	1	"galactosylxylosylprotein 3-beta-galactosyltransferase activity"	"Catalysis of the reaction: 4-beta-D-galactosyl-O-beta-D-xylosylprotein + UDP-galactose = 3-beta-D-galactosyl-4-beta-D-galactosyl-O-beta-D-xylosylprotein + UDP."	"B3GALT6"
"GO:0047225"	1	"acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity"	"Catalysis of the reaction: N-acetyl-beta-D-glucosaminyl-1,3-N-acetyl-D-galactosaminyl-R + UDP-N-acetyl-D-glucosamine = N-acetyl-beta-D-glucosaminyl-1,6-(N-acetyl-beta-D-glucosaminyl-1,3)-N-acetyl-D-galactosaminyl-R + UDP."	"GCNT3"
"GO:0047237"	2	"glucuronylgalactosylproteoglycan 4-beta-N-acetylgalactosaminyltransferase activity"	"Catalysis of the reaction: D-glucuronyl-1,3-beta-D-galactosylproteoglycan + UDP-N-acetylgalactosamine = N-acetyl-D-galactosaminyl-1,4-beta-D-glucuronyl-1,3-beta-D-galactosylproteoglycan + UDP."	"CSGALNACT1,EXTL2"
"GO:0047238"	1	"glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity"	"Catalysis of the reaction: D-glucuronyl-N-acetyl-1,3-beta-D-galactosaminylproteoglycan + UDP-N-acetylgalactosamine = N-acetyl-D-galactosaminyl-1,4-beta-D-glucuronyl-N-acetyl-1,3-beta-D-galactosaminylproteoglycan + UDP."	"CHPF"
"GO:0047277"	1	"globoside alpha-N-acetylgalactosaminyltransferase activity"	"Catalysis of the reaction: N-acetyl-D-galactosaminyl-(1,3)-D-galactosyl-(1,4)-D-galactosyl-(1,4)-D-glucosylceramide + UDP-N-acetylgalactosamine = N-acetyl-D-galactosaminyl-N-acetyl-D-galactosaminyl-(1,3)-D-galactosyl-(1,4)-D-galactosyl-(1,4)-D-glucosylceramide + UDP."	"GBGT1"
"GO:0047280"	1	"nicotinamide phosphoribosyltransferase activity"	"Catalysis of the reaction: diphosphate + nicotinamide mononucleotide = 5-phospho-alpha-D-ribose 1-diphosphate + H(+) + nicotinamide."	"NAMPT"
"GO:0047288"	1	"monosialoganglioside sialyltransferase activity"	"Catalysis of the reaction: D-galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide + CMP-N-acetylneuraminate = N-acetylneuraminyl-D-galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide + CMP."	"ST3GAL2"
"GO:0047291"	1	"lactosylceramide alpha-2,3-sialyltransferase activity"	"Catalysis of the reaction: cytolipin-H + CMP-N-acetylneuraminate = alpha-N-acetylneuraminyl-2,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide + CMP. Alpha-N-acetylneuraminyl-2,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide is also known as GM3."	"ST3GAL5"
"GO:0047293"	1	"4-hydroxybenzoate nonaprenyltransferase activity"	"Catalysis of the reaction: p-hydroxybenzoate + solanesyl pyrophosphate = nonaprenyl-4-hydroxybenzoate + diphosphate."	"COQ2"
"GO:0047298"	1	"(S)-3-amino-2-methylpropionate transaminase activity"	"Catalysis of the reaction: (S)-3-amino-2-methylpropanoate + 2-oxoglutarate = 2-methyl-3-oxopropanoate + L-glutamate."	"ABAT"
"GO:0047315"	1	"kynurenine-glyoxylate transaminase activity"	"Catalysis of the reaction: L-kynurenine + glyoxylate = 4-(2-aminophenyl)-2,4-dioxobutanoate + glycine."	"KYAT3"
"GO:0047322"	2	"[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase activity"	"Catalysis of the reaction: [3-hydroxy-3-methylglutaryl-CoA reductase (NADPH)] + ATP = [3-hydroxy-3-methylglutaryl-CoA reductase (NADPH)] phosphate + ADP."	"PRKAA1,PRKAA2"
"GO:0047325"	1	"inositol tetrakisphosphate 1-kinase activity"	"Catalysis of the reaction: 1D-myo-inositol 3,4,5,6-tetrakisphosphate + ATP = 1D-myo-inositol 1,3,4,5,6-pentakisphosphate + ADP."	"ITPK1"
"GO:0047349"	1	"D-ribitol-5-phosphate cytidylyltransferase activity"	"Catalysis of the reaction: D-ribitol 5-phosphate + CTP = CDP-ribitol + diphosphate."	"CRPPA"
"GO:0047369"	1	"succinate-hydroxymethylglutarate CoA-transferase activity"	"Catalysis of the reaction: (S)-3-hydroxy-3-methylglutarate + succinyl-CoA = 3-hydroxy-3-methyl-glutaryl-CoA + succinate."	"SUGCT"
"GO:0047372"	3	"acylglycerol lipase activity"	"Catalysis of the reaction: H2O + acylglycerol = a fatty acid + glycerol."	"ABHD16A,FAAH,LIPE"
"GO:0047376"	1	"all-trans-retinyl-palmitate hydrolase, all-trans-retinol forming activity"	"Catalysis of the reaction: all-trans-retinyl palmitate + H2O = all-trans-retinol + H+ + palmitate."	"LIPE"
"GO:0047390"	1	"glycerophosphocholine cholinephosphodiesterase activity"	"Catalysis of the reaction: sn-glycero-3-phosphocholine + H(2)O = choline phosphate + glycerol + H(+)."	"ENPP6"
"GO:0047395"	1	"glycerophosphoinositol glycerophosphodiesterase activity"	"Catalysis of the reaction: 1-(sn-glycero-3-phospho)-1D-myo-inositol + H(2)O = sn-glycerol 3-phosphate + myo-inositol + H(+)."	"GDE1"
"GO:0047402"	1	"protein-glucosylgalactosylhydroxylysine glucosidase activity"	"Catalysis of the reaction: H2O + protein alpha-D-glucosyl-1,2-beta-D-galactosyl-L-hydroxylysine = protein beta-D-galactosyl-L-hydroxylysine + beta-D-glucose. The enzyme specifically hydrolyzes glucose from alpha-D-glucosyl- (1->2)-beta-D-galactosyl disaccharide units that are linked to hydroxylysine residues of collagen and collagen-like proteins."	"PGGHG"
"GO:0047419"	1	"N-acetylgalactosamine-6-phosphate deacetylase activity"	"Catalysis of the reaction: H2O + N-acetyl-D-galactosamine 6-phosphate = acetate + D-galactosamine 6-phosphate."	"AMDHD2"
"GO:0047429"	4	"nucleoside-triphosphate diphosphatase activity"	"Catalysis of the reaction: H2O + a nucleoside triphosphate = diphosphate + a nucleotide."	"A0A5F4C2Y9,ASMTL,DHX9,ENPP1"
"GO:0047451"	1	"3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity"	"Catalysis of the reaction: (3R)-3-hydroxyoctanoyl-[acyl-carrier protein] = H2O + 2-octenoyl-[acyl-carrier protein]."	"FASN"
"GO:0047485"	60	"protein N-terminus binding"	"Interacting selectively and non-covalently with a protein N-terminus, the end of any peptide chain at which the 2-amino (or 2-imino) function of a constituent amino acid is not attached in peptide linkage to another amino-acid residue."	"ACOX1,ALG2,APTX,ARF6,BIRC2,CFAP36,CHMP6,DAXX,DCTN4,EIF3E,EPB41,ERCC2,ERCC3,ERCC4,ERCC6,EXOC2,EXOC4,EXOC5,GADD45A,GLRX,GTF2H3,HAX1,HESX1,HYPK,KCNIP2,LRP8,MAU2,MECP2,MNAT1,NBN,NCOA1,NCOA3,NCOR2,NIPBL,PARP1,PDCD10,PEX14,PEX19,PHB2,PTH,RBPJ,RELA,RPS21,SLA2,SLC6A3,SMARCA4,SMARCC1,SNF8,SRRM2,STX5,SUV39H1,TAF11,TBL1XR1,TERT,THAP7,TP53,TRAF6,TSC1,VWF,ZWINT"
"GO:0047498"	2	"calcium-dependent phospholipase A2 activity"	"Catalysis of the reaction: phosphatidylcholine + H2O = 1-acylglycerophosphocholine + a carboxylate. This reaction requires Ca2+."	"PLA2G1B,PLA2G3"
"GO:0047499"	4	"calcium-independent phospholipase A2 activity"	"Catalysis of the reaction: phosphatidylcholine + H2O = 1-acylglycerophosphocholine + a carboxylate. This reaction does not require Ca2+."	"PLA2G15,PLA2G4A,PLA2G7,PRDX6"
"GO:0047522"	1	"15-oxoprostaglandin 13-oxidase activity"	"Catalysis of the reaction: (5Z)-(15S)-11-alpha-hydroxy-9,15-dioxoprostanoate + NAD(P)+ -> (5Z)-(15S)-11-alpha-hydroxy-9,15-dioxoprosta-13-enoate + NAD(P)H + H+."	"PTGR1"
"GO:0047536"	1	"2-aminoadipate transaminase activity"	"Catalysis of the reaction: 2-oxoglutarate + L-2-aminoadipate = 2-oxoadipate + L-glutamate."	"AADAT"
"GO:0047555"	7	"3',5'-cyclic-GMP phosphodiesterase activity"	"Catalysis of the reaction: guanosine 3',5'-cyclic phosphate + H2O = guanosine 5'-phosphate."	"PDE2A,PDE6A,PDE6B,PDE6G,PDE6H,PDE8A,PDE9A"
"GO:0047560"	1	"3-dehydrosphinganine reductase activity"	"Catalysis of the reaction: NADP(+) + sphinganine = 3-dehydrosphinganine + H(+) + NADPH."	"KDSR"
"GO:0047613"	1	"aconitate decarboxylase activity"	"Catalysis of the reaction: cis-aconitate + H(+) = CO(2) + itaconate."	"ACOD1"
"GO:0047617"	2	"acyl-CoA hydrolase activity"	"Catalysis of the reaction: acyl-CoA + H2O = CoA + a carboxylate."	"ABCD1,ACOT13"
"GO:0047631"	5	"ADP-ribose diphosphatase activity"	"Catalysis of the reaction: ADP-ribose + H2O = AMP + D-ribose 5-phosphate."	"H9GWA7,LOC100855763,LOC100856408,NUDT14,NUDT9"
"GO:0047655"	1	"allyl-alcohol dehydrogenase activity"	"Catalysis of the reaction: allyl alcohol + NADP(+) = acrolein + H(+) + NADPH."	"A0A5F4CRZ2"
"GO:0047676"	2	"arachidonate-CoA ligase activity"	"Catalysis of the reaction: arachidonate + ATP + CoA = AMP + arachidonoyl-CoA + diphosphate + H(+)."	"ACSBG2,ACSL4"
"GO:0047677"	1	"arachidonate 8(R)-lipoxygenase activity"	"Catalysis of the reaction: arachidonate + O(2) = (5Z,8R,9E,11Z,14Z)-8-hydroperoxyicosa-5,9,11,14-tetraenoate."	"ALOX12B"
"GO:0047690"	3	"aspartyltransferase activity"	"Catalysis of the reaction: L-asparagine + H(+) + hydroxylamine = beta-L-aspartylhydroxamate + NH(4)(+)."	"CBL,CBLB,CBLC"
"GO:0047693"	1	"ATP diphosphatase activity"	"Catalysis of the reaction: ATP + H2O = AMP + diphosphate."	"NUDT1"
"GO:0047696"	4	"beta-adrenergic receptor kinase activity"	"Catalysis of the reaction: ATP + beta-adrenergic receptor = ADP + phospho-beta-adrenergic receptor."	"GRK2,GRK3,GRK5,GRK6"
"GO:0047708"	1	"biotinidase activity"	"Catalysis of the reaction: biotin amide + H2O = biotin + NH3."	"SIRT4"
"GO:0047710"	2	"bis(5'-adenosyl)-triphosphatase activity"	"Catalysis of the reaction: P(1),P(3)-bis(5'-adenosyl) triphosphate + H(2)O = ADP + AMP + 2 H(+)."	"ENPP4,FHIT"
"GO:0047730"	1	"carnosine synthase activity"	"Catalysis of the reaction: ATP + L-histidine + beta-alanine = AMP + diphosphate + carnosine."	"CARNS1"
"GO:0047749"	1	"cholestanetriol 26-monooxygenase activity"	"Catalysis of the reaction: 5-beta-cholestane-3-alpha,7-alpha,12-alpha-triol + NADPH + O2 = 5-beta-cholestane-3-alpha,7-alpha,12-alpha,26-tetraol + NADP+ + H2O."	"CYP27A1"
"GO:0047750"	2	"cholestenol delta-isomerase activity"	"Catalysis of the reaction: 5-alpha-cholest-7-en-3-beta-ol = 5-alpha-cholest-8-en-3-beta-ol."	"E2QYH5,EBPL"
"GO:0047751"	3	"cholestenone 5-alpha-reductase activity"	"Catalysis of the reaction: 5alpha-cholestan-3-one + NADP(+) = cholest-4-en-3-one + H(+) + NADPH."	"SRD5A1,SRD5A2,SRD5A3"
"GO:0047756"	2	"chondroitin 4-sulfotransferase activity"	"Catalysis of the reaction: 3'-phosphoadenosine 5'-phosphosulfate + chondroitin = adenosine 3',5'-bisphosphate + chondroitin 4'-sulfate."	"CHST11,CHST12"
"GO:0047760"	1	"butyrate-CoA ligase activity"	"Catalysis of the reaction: ATP + an acid + CoA = AMP + diphosphate + an acyl-CoA."	"ACSM3"
"GO:0047780"	2	"citrate dehydratase activity"	"Catalysis of the reaction: citrate = cis-aconitate + H2O."	"ACO1,ACO2"
"GO:0047787"	2	"delta4-3-oxosteroid 5beta-reductase activity"	"Catalysis of the reactions: (1) 5beta-cholestan-3-one + NADP+ = cholest-4-en-3-one + NADPH + H+ and (2) 17,21-dihydroxy-5beta-pregnane-3,11,20-trione + NADP+ = cortisone + NADPH + H+."	"LOC482711,LOC491379"
"GO:0047800"	1	"cysteamine dioxygenase activity"	"Catalysis of the reaction: cysteamine + O(2) = H(+) + hypotaurine."	"ADO"
"GO:0047804"	2	"cysteine-S-conjugate beta-lyase activity"	"Catalysis of the reaction: RS-CH2-CH(NH3+)COO- = RSH + NH3 + pyruvate."	"KYAT1,KYAT3"
"GO:0047834"	14	"D-threo-aldose 1-dehydrogenase activity"	"Catalysis of the reaction: a D-threo-aldose + NAD+ = a D-threo-aldono-1,5-lactone + NADH."	"A0A5F4CRZ2,A0A5F4DAV5,AKR1B1,AKR1C3,AKR1E2,AKR7L,J9NZM5,J9P7R2,KCNAB1,KCNAB2,KCNAB3,LOC482711,LOC491379,NASP"
"GO:0047844"	1	"deoxycytidine deaminase activity"	"Catalysis of the reaction: deoxycytidine + H2O = deoxyuridine + NH3."	"CDA"
"GO:0047915"	1	"ganglioside galactosyltransferase activity"	"Catalysis of the reaction: UDP-galactose + N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-1,4-beta-D-glucosyl-N-acylsphingosine = UDP + D-galactosyl-1,3-beta-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosyl-N-acylsphingosine."	"B3GALT4"
"GO:0047918"	1	"GDP-mannose 3,5-epimerase activity"	"Catalysis of the reaction: GDP-mannose = GDP-L-galactose."	"GFUS"
"GO:0047939"	1	"L-glucuronate reductase activity"	"Catalysis of the reaction: L-gulonate + NADP(+) = D-glucuronate + H(+) + NADPH."	"A0A5F4CRZ2"
"GO:0047941"	1	"glucuronolactone reductase activity"	"Catalysis of the reaction: L-gulono-1,4-lactone + NADP(+) = D-glucurono-3,6-lactone + H(+) + NADPH."	"A0A5F4CRZ2"
"GO:0047956"	1	"glycerol dehydrogenase [NADP+] activity"	"Catalysis of the reaction: glycerol + NADP+ = D-glyceraldehyde + NADPH."	"A0A5F4CRZ2"
"GO:0047961"	1	"glycine N-acyltransferase activity"	"Catalysis of the reaction: acyl-CoA + glycine = CoA + N-acylglycine."	"GLYATL3"
"GO:0047963"	1	"glycine N-choloyltransferase activity"	"Catalysis of the reaction: choloyl-CoA + glycine = CoA + glycocholate."	"BAAT"
"GO:0047975"	1	"guanosine phosphorylase activity"	"Catalysis of the reaction: guanosine + phosphate = guanine + D-ribose 1-phosphate."	"PNP"
"GO:0047988"	1	"hydroxyacid-oxoacid transhydrogenase activity"	"Catalysis of the reaction: (S)-3-hydroxybutanoate + 2-oxoglutarate = acetoacetate + (R)-2-hydroxyglutarate."	"ADHFE1"
"GO:0047992"	1	"hydroxylysine kinase activity"	"Catalysis of the reaction: erythro-5-hydroxy-L-lysine + GTP = 5-phosphonooxy-L-lysine + GDP + 2 H(+)."	"HYKK"
"GO:0048018"	6	"receptor ligand activity"	"The activity of a gene product that interacts with a receptor to effect a change in the activity of the receptor. Ligands may be produced by the same, or different, cell that expresses the receptor. Ligands may diffuse extracellularly from their point of origin to the receiving cell, or remain attached to an adjacent cell surface (e.g. Notch ligands)."	"GAS6,GPNMB,SFRP2,TAFA4,VEGFA,ZP3"
"GO:0048020"	1	"CCR chemokine receptor binding"	"Interacting selectively and non-covalently with a CCR chemokine receptor."	"CCRL2"
"GO:0048027"	16	"mRNA 5'-UTR binding"	"Interacting selectively and non-covalently with the 5' untranslated region of an mRNA molecule."	"CCT5,DDX3X,DHX36,FMR1,GNL3,IGF2BP1,IGF2BP2,IGF2BP3,LARP6,MYH10,NCL,RPS13,RPS3A,RPS7,RSL1D1,UTP23"
"GO:0048029"	2	"monosaccharide binding"	"Interacting selectively and non-covalently with any monosaccharide. Monosaccharides are the simplest carbohydrates; they are polyhydroxy aldehydes H[CH(OH)]nC(=O)H or polyhydroxy ketones H[CHOH]nC(=O)[CHOH]mH with three or more carbon atoms. They form the constitutional repeating units of oligo- and polysaccharides."	"ALPK1,FUOM"
"GO:0048038"	7	"quinone binding"	"Interacting selectively and non-covalently with a quinone, any member of a class of diketones derivable from aromatic compounds by conversion of two CH groups into CO groups with any necessary rearrangement of double bonds."	"AOC1,AOC2,NDUFS2,NDUFS7,SLC9C2,VKORC1,VKORC1L1"
"GO:0048040"	1	"UDP-glucuronate decarboxylase activity"	"Catalysis of the reaction: H(+) + UDP-alpha-D-glucuronate = CO(2) + UDP-alpha-D-xylose."	"UXS1"
"GO:0048156"	8	"tau protein binding"	"Interacting selectively and non-covalently with tau protein. tau is a microtubule-associated protein, implicated in Alzheimer's disease, Down Syndrome and ALS."	"APOE,BAG2,DYRK1A,FYN,HDAC6,HSP90AB1,PICALM,SNCA"
"GO:0048185"	4	"activin binding"	"Interacting selectively and non-covalently with activin, a dimer of inhibin-beta subunits."	"ACVR1,ACVRL1,FST,SMAD7"
"GO:0048244"	1	"phytanoyl-CoA dioxygenase activity"	"Catalysis of the reaction: 2-oxoglutarate + O(2) + phytanoyl-CoA = 2-hydroxyphytanoyl-CoA + CO(2) + succinate."	"PHYH"
"GO:0048248"	3	"CXCR3 chemokine receptor binding"	"Interacting selectively and non-covalently with a the CXCR3 chemokine receptor."	"CXCL10,CXCL11,CXCL13"
"GO:0048257"	1	"3'-flap endonuclease activity"	"Catalysis of the cleavage of a 3' flap structure in DNA, but not other DNA structures; processes the 3' ends of Okazaki fragments in lagging strand DNA synthesis."	"SLX4"
"GO:0048273"	1	"mitogen-activated protein kinase p38 binding"	"Interacting selectively and non-covalently with mitogen-activated protein kinase p38, an enzyme that catalyzes the transfer of phosphate from ATP to hydroxyl side chains on proteins in response to mitogen activation."	"DUSP10"
"GO:0048306"	30	"calcium-dependent protein binding"	"Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules), in the presence of calcium."	"ALG2,ANXA1,ANXA11,ANXA3,ANXA6,ATP2B4,BGLAP,CASQ2,CHP1,CLN3,CPNE3,LRP8,MASP1,MASP2,PLSCR3,RBM22,S100PBP,SEC31A,SELP,SLC9A1,SPACA9,STMN2,SYT1,SYT8,TNNI3,TNNT3,TSG101,VLDLR,VPS37B,VPS37C"
"GO:0048403"	2	"brain-derived neurotrophic factor binding"	"Interacting selectively and non-covalently with brain-derived neurotrophic factor."	"FSTL4,NTRK2"
