"id"	"geneNum"	"description"	"gene"
"cfa05165"	308	"Human papillomavirus infection"	"AKT1,AKT2,AKT3,APC,APC2,ATM,ATP6V0A1,ATP6V0A2,ATP6V0A4,ATP6V0B,ATP6V0C,ATP6V0D1,ATP6V0D2,ATP6V0E1,ATP6V0E2,ATP6V1A,ATP6V1B1,ATP6V1B2,ATP6V1C1,ATP6V1C2,ATP6V1D,ATP6V1E1,ATP6V1E2,ATP6V1F,ATP6V1G1,ATP6V1G2,ATP6V1G3,ATP6V1H,ATR,AXIN1,AXIN2,BAD,BAK1,BAX,BCAP31,CASP3,CASP8,CCNA1,CCNA2,CCND1,CCND2,CCND3,CCNE1,CCNE2,CDC42,CDK2,CDK4,CDK6,CDKN1A,CDKN1B,CHAD,CHD4,CHUK,COL1A1,COL1A2,COL2A1,COL4A1,COL4A2,COL4A3,COL4A4,COL4A5,COL4A6,COL6A1,COL6A2,COL6A3,COL6A5,COL6A6,COL9A1,COL9A2,COL9A3,COMP,CRB3,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CREBBP,CSNK1A1,CTNNB1,DLA-12,DLA-64,DLA-79,DLA88,DLG1,DLG2,DLG3,DVL1,DVL2,DVL3,E2F1,EGF,EGFR,EIF2AK2,EIF4EBP1,EP300,FADD,FAS,FASLG,FN1,FOXO1,FZD1,FZD10,FZD2,FZD3,FZD4,FZD6,FZD7,FZD8,FZD9,GNAS,GRB2,GSK3B,HDAC1,HDAC2,HES1,HES2,HES3,HES4,HES6,HES7,HEY1,HEY2,HEYL,HRAS,IBSP,IFNA5,IFNA7,IFNAR1,IFNAR2,IFNB1,IKBKB,IKBKE,IRF1,IRF3,IRF9,ISG15,ITGA1,ITGA10,ITGA11,ITGA2,ITGA2B,ITGA3,ITGA4,ITGA5,ITGA6,ITGA7,ITGA8,ITGA9,ITGAV,ITGB1,ITGB3,ITGB4,ITGB5,ITGB6,ITGB7,ITGB8,JAG1,JAK1,KRAS,LAMA1,LAMA2,LAMA3,LAMA4,LAMA5,LAMB1,LAMB2,LAMB3,LAMB4,LAMC1,LAMC2,LAMC3,LFNG,LLGL1,LLGL2,MAGI1,MAML1,MAML2,MAP2K1,MAP2K2,MAPK1,MAPK3,MDM2,MFNG,MPP5,MTOR,MX1,MX2,NFKB1,NFX1,NOTCH1,NOTCH2,NOTCH3,NOTCH4,NRAS,OASL,PARD3,PARD6A,PARD6B,PARD6G,PATJ,PDGFRB,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PKM,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R2A,PPP2R2B,PPP2R2C,PPP2R2D,PPP2R3A,PPP2R3B,PPP2R3C,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,PRKACA,PRKACB,PRKCI,PRKCZ,PSEN1,PSMC1,PTEN,PTGER4,PTGS2,PTK2,PXN,RAF1,RB1,RBL1,RBL2,RBPJ,RBPJL,RELA,RELN,RFNG,RHEB,RPS6KB1,RPS6KB2,SCRIB,SLC9A3R1,SOS2,SPP1,STAT1,STAT2,TADA3,TBK1,TBP,TBPL1,TBPL2,TCF7,TCF7L1,TCF7L2,TCIRG1,TERT,THBS1,THBS2,THBS3,THBS4,TICAM1,TLR3,TNC,TNF,TNFRSF1A,TNN,TNR,TNXB,TP53,TRADD,TRAF3,TSC1,TSC2,TUBG1,TYK2,UBE3A,UBR4,VEGFA,VTN,VWF,WNT1,WNT10A,WNT10B,WNT11,WNT16,WNT2,WNT2B,WNT3,WNT3A,WNT4,WNT5A,WNT5B,WNT6,WNT7A,WNT7B,WNT8A,WNT8B,WNT9A,WNT9B"
"cfa05166"	207	"Human T-cell leukemia virus 1 infection"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,AKT1,AKT2,AKT3,ANAPC1,ANAPC10,ANAPC11,ANAPC13,ANAPC15,ANAPC16,ANAPC2,ANAPC4,ANAPC5,ANAPC7,ATF2,ATF4,ATF6B,ATM,ATR,B2M,BAX,BCL2L1,BUB1B,BUB3,CALR,CANX,CCNA1,CCNA2,CCNB2,CCND1,CCND2,CCND3,CCNE1,CCNE2,CD3D,CD3E,CD3G,CD4,CD40,CDC16,CDC20,CDC23,CDC26,CDC27,CDK2,CDK4,CDKN1A,CDKN2B,CDKN2C,CHEK1,CHEK2,CHUK,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CREBBP,CRTC1,CRTC2,CRTC3,CSF2,DLA-12,DLA-64,DLA-79,DLA-DMA,DLA-DMB,DLA-DOA,DLA-DOB,DLA-DRA,DLA88,DLG1,E2F1,E2F2,E2F3,EGR1,EGR2,ELK1,ELK4,EP300,ESPL1,ETS1,ETS2,FDPS,FOS,FOSL1,GPS2,HLA-DRB1,HRAS,ICAM1,IKBKB,IL15,IL15RA,IL1R1,IL1R2,IL2,IL2RA,IL2RB,IL2RG,IL6,ITGAL,ITGB2,JAK1,JAK3,JUN,KAT2A,KAT2B,KAT5,KRAS,LCK,LTA,LTBR,MAD1L1,MAP2K1,MAP2K2,MAP2K4,MAP3K1,MAP3K14,MAP3K3,MAPK1,MAPK10,MAPK3,MAPK8,MAPK9,MMP7,MSX1,MSX2,MYC,NFATC1,NFATC2,NFATC3,NFATC4,NFKB1,NFKB2,NFKBIA,NFYB,NRAS,NRP1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,POLB,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKACA,PRKACB,PTEN,PTTG1,RAN,RANBP1,RANBP3,RB1,RELA,RELB,SLC25A31,SLC25A4,SLC25A5,SLC25A6,SLC2A1,SMAD2,SMAD3,SMAD4,SPI1,SRF,STAT5A,STAT5B,TBP,TBPL1,TBPL2,TCF3,TERT,TGFB1,TGFB2,TGFB3,TGFBR1,TGFBR2,TLN1,TLN2,TNF,TNFRSF13C,TNFRSF1A,TP53,TRRAP,TSPO,TSPO2,VAC14,VDAC1,VDAC2,VDAC3,XIAP,XPO1,ZFP36"
"cfa05167"	170	"Kaposi sarcoma-associated herpesvirus infection"	"AKT1,AKT2,AKT3,ANGPT2,ATG14,ATG3,BAK1,BAX,BECN1,BECN2,BID,C3,CALM1,CALM2,CALM3,CALML4,CALML5,CALML6,CASP3,CASP8,CASP9,CCND1,CCR1,CCR3,CCR4,CCR5,CCR8,CD86,CDK4,CDK6,CDKN1A,CHUK,CLEC2B,CREB1,CREBBP,CSF2,CTNNB1,CXCL8,CYCS,DLA-12,DLA-64,DLA-79,DLA88,E2F1,E2F2,E2F3,EIF2AK2,EP300,FADD,FAS,FGF2,FOS,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG14,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,GSK3B,HCK,HIF1A,HRAS,ICAM1,IFNA5,IFNA7,IFNAR1,IFNAR2,IFNB1,IFNGR1,IKBKB,IKBKE,IL6,IL6ST,IRF3,IRF7,IRF9,ITPR1,ITPR2,ITPR3,JAK1,JAK2,JUN,KRAS,LEF1,LYN,MAP1LC3A,MAP1LC3B,MAP1LC3C,MAP2K1,MAP2K2,MAP2K4,MAP2K6,MAP2K7,MAPK1,MAPK10,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPK8,MAPK9,MAPKAPK2,MTOR,MYC,NFATC1,NFATC2,NFATC3,NFATC4,NFKB1,NFKBIA,NRAS,PDGFB,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R5,PIK3R6,PLCG1,PLCG2,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PREX1,PTGS2,RAC1,RAF1,RB1,RCAN1,RELA,RPS27A,SRC,STAT1,STAT2,STAT3,SYK,TBK1,TCF7,TCF7L1,TCF7L2,TICAM1,TLR3,TNFRSF1A,TP53,TRADD,TRAF2,TRAF3,TYK2,UBA52,UBB,VEGFA,ZFP36"
"cfa05168"	275	"Herpes simplex virus 1 infection"	"AKT1,AKT2,AKT3,ALYREF,APAF1,B2M,BAD,BAK1,BAX,BCL2,BCL2L1,BID,BIRC2,BIRC3,BST2,C3,C5,CALR,CARD9,CASP3,CASP8,CASP9,CCL2,CCL5,CD74,CFP,CGAS,CHUK,CYCS,DAXX,DDX58,DLA-12,DLA-64,DLA-79,DLA-DMA,DLA-DMB,DLA-DOA,DLA-DOB,DLA-DRA,DLA88,EIF2AK1,EIF2AK2,EIF2AK3,EIF2AK4,EIF2B1,EIF2B2,EIF2B3,EIF2B4,EIF2B5,EIF2S1,EIF4EBP1,FADD,FAS,FASLG,HCFC1,HCFC2,HLA-DRB1,IFIH1,IFNA5,IFNA7,IFNAR1,IFNAR2,IFNB1,IFNG,IFNGR1,IFNGR2,IKBKB,IKBKE,IL12A,IL12B,IL1B,IL6,IRAK1,IRAK4,IRF3,IRF7,IRF9,ITGA5,ITGB3,JAK1,JAK2,LTA,MAP3K7,MAVS,MTOR,MYD88,NECTIN1,NECTIN2,NFKB1,NFKBIA,NXF1,NXF3,OAS1,OAS2,OAS3,PDIA3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PILRA,PML,POU2F1,POU2F2,POU2F3,PPP1CA,PPP1CB,PPP1CC,PTPN11,RBAK,RELA,RHEB,RNASEL,SOCS3,SP100,SRC,SRPK1,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF9,STAT1,STAT2,STING1,SYK,TAB1,TAB2,TAP1,TAP2,TAPBP,TBK1,TICAM1,TLR2,TLR3,TLR9,TNF,TNFRSF14,TNFRSF1A,TNFSF14,TP53,TRADD,TRAF2,TRAF3,TRAF5,TRAF6,TSC1,TSC2,TYK2,ZFP1,ZFP2,ZFP28,ZFP30,ZFP37,ZFP69,ZFP69B,ZFP82,ZFP90,ZFP92,ZNF10,ZNF112,ZNF114,ZNF12,ZNF132,ZNF133,ZNF135,ZNF140,ZNF157,ZNF169,ZNF175,ZNF180,ZNF182,ZNF184,ZNF189,ZNF19,ZNF200,ZNF205,ZNF212,ZNF214,ZNF227,ZNF229,ZNF23,ZNF235,ZNF248,ZNF250,ZNF252,ZNF268,ZNF275,ZNF282,ZNF283,ZNF285,ZNF286A,ZNF300,ZNF304,ZNF311,ZNF316,ZNF317,ZNF331,ZNF333,ZNF334,ZNF34,ZNF354A,ZNF382,ZNF383,ZNF398,ZNF404,ZNF41,ZNF425,ZNF432,ZNF436,ZNF45,ZNF454,ZNF461,ZNF473,ZNF484,ZNF485,ZNF502,ZNF510,ZNF517,ZNF527,ZNF529,ZNF544,ZNF550,ZNF554,ZNF556,ZNF565,ZNF566,ZNF567,ZNF570,ZNF582,ZNF583,ZNF584,ZNF596,ZNF597,ZNF599,ZNF605,ZNF606,ZNF613,ZNF619,ZNF620,ZNF623,ZNF624,ZNF630,ZNF641,ZNF662,ZNF667,ZNF689,ZNF699,ZNF7,ZNF71,ZNF713,ZNF74,ZNF746,ZNF768,ZNF772,ZNF777,ZNF782,ZNF783,ZNF785,ZNF786,ZNF79,ZNF790,ZNF792,ZNF793,ZNF8,ZNF81,ZNF829,ZNF846,ZNF853,ZNF875,ZNF879"
"cfa05169"	176	"Epstein-Barr virus infection"	"ADRM1,AKT1,AKT2,AKT3,APAF1,B2M,BAK1,BAX,BCL2,BCL2L11,BID,BLNK,CALR,CASP3,CASP8,CASP9,CCNA1,CCNA2,CCND1,CCND2,CCND3,CCNE1,CCNE2,CD19,CD247,CD3D,CD3E,CD3G,CD40,CD44,CD58,CDK2,CDK4,CDK6,CDKN1A,CDKN1B,CHUK,CIR1,CXCL10,CYCS,DDB2,DDX58,DLA-12,DLA-64,DLA-79,DLA-DMA,DLA-DMB,DLA-DOA,DLA-DOB,DLA-DRA,DLA88,E2F1,E2F2,E2F3,EIF2AK2,ENTPD1,ENTPD3,ENTPD8,FADD,FAS,FCER2,GADD45A,GADD45B,GADD45G,HDAC1,HDAC2,HES1,HLA-DRB1,ICAM1,IFNA5,IFNA7,IFNAR1,IFNAR2,IFNB1,IKBKB,IKBKE,IL6,IRAK1,IRAK4,IRF3,IRF7,IRF9,ISG15,ITGAL,JAK1,JAK3,JUN,LYN,MAP2K3,MAP2K4,MAP2K6,MAP2K7,MAP3K14,MAP3K7,MAPK10,MAPK11,MAPK12,MAPK13,MAPK14,MAPK8,MAPK9,MAVS,MDM2,MYC,MYD88,NCOR2,NEDD4,NFKB1,NFKB2,NFKBIA,NFKBIB,NFKBIE,OAS1,OAS2,OAS3,PDIA3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG2,POLK,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD11,PSMD12,PSMD13,PSMD14,PSMD2,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,RAC1,RB1,RBPJ,RBPJL,RELA,RELB,RIPK1,RUNX3,SAP30,SAP30L,SEM1,SIN3A,SKP2,SNW1,STAT1,STAT2,STAT3,SYK,TAB1,TAB2,TAP1,TAP2,TAPBP,TBK1,TLR2,TNF,TNFAIP3,TP53,TRADD,TRAF2,TRAF3,TRAF5,TRAF6,TYK2,USP7,VIM"
"cfa05170"	187	"Human immunodeficiency virus 1 infection"	"AKT1,AKT2,AKT3,AP1B1,AP1G1,AP1G2,AP1M1,AP1M2,AP1S1,AP1S2,APOBEC3Z1,APOBEC3Z3,ATM,ATR,B2M,BAD,BAK1,BAX,BCL2,BCL2L1,BID,BST2,BTRC,CALM1,CALM2,CALM3,CALML4,CALML5,CALML6,CALR,CASP3,CASP8,CASP9,CCNB1,CCNB2,CCNB3,CCR5,CD247,CD3D,CD3E,CD3G,CD4,CDC25C,CDK1,CFL1,CFL2,CGAS,CHEK1,CHUK,CRK,CRKL,CUL1,CUL4A,CUL4B,CUL5,CYCS,DCAF1,DDB1,DLA-12,DLA-64,DLA-79,DLA88,ELOB,ELOC,FADD,FAS,FASLG,FBXW11,FOS,GNA11,GNAI1,GNAI2,GNAI3,GNAO1,GNAQ,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG14,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,HRAS,IFNA5,IFNA7,IFNB1,IKBKB,IRAK1,IRAK4,IRF3,ITPR1,ITPR2,ITPR3,JUN,KRAS,LIMK1,LIMK2,MAP2K1,MAP2K2,MAP2K3,MAP2K6,MAP2K7,MAP3K7,MAPK1,MAPK10,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPK8,MAPK9,MTOR,MYD88,NFATC1,NFATC2,NFATC3,NFATC4,NFKB1,NFKBIA,NRAS,PAK1,PAK2,PAK3,PAK4,PAK5,PAK6,PDIA3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG1,PLCG2,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKCA,PRKCB,PRKCG,PTK2,PTK2B,PXN,RAC1,RAC2,RAC3,RAF1,RBX1,RELA,RIPK1,RNF7,RPS6KB1,RPS6KB2,SAMHD1,SKP1,STING1,TAB1,TAB2,TAP1,TAP2,TAPBP,TBK1,TLR2,TLR4,TNF,TNFRSF1A,TNFRSF1B,TRADD,TRAF2,TRAF5,TRAF6,WEE1,WEE2"
"cfa05171"	204	"Coronavirus disease - COVID-19"	"ACE,ACE2,ADAM17,ADAR,AGTR1,C1QA,C1QB,C1QC,C1R,C1S,C2,C3,C3AR1,C5,C5AR1,C6,C7,C8A,C8B,C8G,C9,CCL2,CFB,CFD,CGAS,CHUK,CSF2,CSF3,CXCL10,CXCL8,CYBB,DDX58,EGFR,EIF2AK2,F13A1,F13B,F2,FAU,FGA,FGB,FGG,FOS,HBEGF,IFIH1,IFNA5,IFNA7,IFNAR1,IFNAR2,IFNB1,IKBKB,IKBKE,IL12A,IL12B,IL1B,IL2,IL6,IL6R,IL6ST,IRAK1,IRAK4,IRF3,IRF9,ISG15,JAK1,JUN,MAP3K7,MAPK1,MAPK10,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPK8,MAPK9,MAS1,MASP1,MASP2,MAVS,MMP1,MMP3,MX1,MX2,MYD88,NANOGNB,NFKB1,NFKBIA,NFKBIB,NLRP3,NRP1,OAS1,OAS2,OAS3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG1,PLCG2,PRKCA,PRKCB,PRKCG,RELA,RPL10A,RPL10L,RPL11,RPL12,RPL13,RPL13A,RPL14,RPL15,RPL17,RPL18,RPL18A,RPL19,RPL21,RPL22,RPL22L1,RPL23,RPL24,RPL26,RPL26L1,RPL27,RPL27A,RPL28,RPL29,RPL3,RPL30,RPL31,RPL32,RPL34,RPL35,RPL35A,RPL36,RPL36AL,RPL37,RPL37A,RPL38,RPL3L,RPL4,RPL5,RPL6,RPL7,RPL7A,RPL8,RPL9,RPLP0,RPLP1,RPLP2,RPS10,RPS11,RPS12,RPS13,RPS14,RPS15,RPS15A,RPS16,RPS17,RPS18,RPS19,RPS2,RPS20,RPS21,RPS23,RPS24,RPS25,RPS26,RPS27,RPS27A,RPS27L,RPS28,RPS29,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS7,RPS8,RPS9,RPSA,RSL24D1,SELP,STAT1,STAT2,STAT3,STING1,SYK,TAB2,TBK1,TLR2,TLR3,TLR4,TLR7,TLR8,TMPRSS2,TNF,TNFRSF1A,TRAF3,TRAF6,TYK2,UBA52,VWF"
"cfa05200"	496	"Pathways in cancer"	"ABL1,ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,AGT,AGTR1,AKT1,AKT2,AKT3,ALK,APAF1,APC,APC2,APPL1,AR,ARAF,ARHGEF1,ARHGEF11,ARHGEF12,ARNT,ARNT2,AXIN1,AXIN2,BAD,BAK1,BAX,BBC3,BCL2,BCL2L1,BCL2L11,BCR,BDKRB1,BDKRB2,BID,BIRC2,BIRC3,BIRC5,BIRC7,BMP2,BMP4,BRAF,BRCA2,CALM1,CALM2,CALM3,CALML4,CALML5,CALML6,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CASP3,CASP7,CASP8,CASP9,CBL,CCDC6,CCNA1,CCNA2,CCND1,CCND2,CCND3,CCNE1,CCNE2,CDC42,CDH1,CDK2,CDK4,CDK6,CDKN1A,CDKN1B,CDKN2B,CEBPA,CHUK,CKS1B,CKS2,COL4A1,COL4A2,COL4A3,COL4A4,COL4A5,COL4A6,CREBBP,CRK,CRKL,CSF1R,CSF2RA,CSF2RB,CSF3R,CTBP2,CTNNA1,CTNNA2,CTNNA3,CTNNB1,CUL1,CUL2,CXCL12,CXCL8,CYCS,DAPK1,DAPK2,DAPK3,DCC,DDB2,DLL1,DLL3,DLL4,DVL1,DVL2,DVL3,E2F1,E2F2,E2F3,EDN1,EDNRA,EDNRB,EGF,EGFR,EGLN1,EGLN2,EGLN3,ELK1,ELOB,ELOC,EML4,EP300,EPAS1,EPO,EPOR,ERBB2,ESR1,ESR2,ETS1,F2,F2R,F2RL3,FADD,FAS,FASLG,FGF1,FGF10,FGF16,FGF17,FGF18,FGF19,FGF2,FGF20,FGF21,FGF22,FGF23,FGF3,FGF4,FGF5,FGF6,FGF7,FGF8,FGF9,FGFR1,FGFR2,FGFR3,FGFR4,FH,FLT3,FLT3LG,FLT4,FN1,FOS,FOXO1,FRAT1,FZD1,FZD10,FZD2,FZD3,FZD4,FZD6,FZD7,FZD8,FZD9,GADD45A,GADD45B,GADD45G,GLI1,GLI2,GLI3,GNA11,GNA12,GNA13,GNAI1,GNAI2,GNAI3,GNAQ,GNAS,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG14,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,GRB2,GSK3B,GSTA4,GSTO1,GSTO2,GSTP1,GSTT2B,HDAC1,HDAC2,HES1,HEY1,HEY2,HEYL,HGF,HHIP,HIF1A,HMOX1,HRAS,HSP90AA1,HSP90AB1,HSP90B1,IFNA5,IFNA7,IFNAR1,IFNAR2,IFNG,IFNGR1,IFNGR2,IGF1,IGF1R,IGF2,IKBKB,IL12A,IL12B,IL12RB1,IL12RB2,IL13,IL13RA1,IL15,IL15RA,IL2,IL23A,IL23R,IL2RA,IL2RB,IL2RG,IL3,IL3RA,IL4,IL4R,IL5,IL5RA,IL6,IL6R,IL6ST,IL7,IL7R,ITGA2,ITGA2B,ITGA3,ITGA6,ITGAV,ITGB1,JAG1,JAG2,JAK1,JAK2,JAK3,JUN,JUP,KEAP1,KIF7,KIT,KITLG,KNG1,KRAS,LAMA1,LAMA2,LAMA3,LAMA4,LAMA5,LAMB1,LAMB2,LAMB3,LAMB4,LAMC1,LAMC2,LAMC3,LEF1,LPAR1,LPAR2,LPAR3,LPAR4,LPAR5,LPAR6,LRP5,LRP6,MAP2K1,MAP2K2,MAPK1,MAPK10,MAPK3,MAPK8,MAPK9,MAX,MDM2,MECOM,MET,MGST1,MGST2,MGST3,MITF,MLH1,MMP1,MMP2,MMP9,MSH2,MSH3,MSH6,MTOR,MYC,NCOA1,NCOA3,NCOA4,NFE2L2,NFKB1,NFKB2,NFKBIA,NKX3-1,NOS2,NOTCH1,NOTCH2,NOTCH3,NOTCH4,NQO1,NRAS,NTRK1,PAX8,PDGFA,PDGFB,PDGFRA,PDGFRB,PGF,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PIM1,PIM2,PLCB1,PLCB2,PLCB3,PLCB4,PLCG1,PLCG2,PLD1,PLD2,PLEKHG5,PMAIP1,PML,POLK,PPARD,PPARG,PRKACA,PRKACB,PRKCA,PRKCB,PRKCG,PTCH1,PTCH2,PTEN,PTGER1,PTGER2,PTGER3,PTGER4,PTGS2,PTK2,RAC1,RAC2,RAC3,RAD51,RAF1,RALA,RALB,RALBP1,RALGDS,RARA,RARB,RASGRP1,RASGRP2,RASGRP3,RASGRP4,RASSF1,RASSF5,RB1,RBX1,RELA,RET,RHOA,ROCK1,ROCK2,RPS6KA5,RPS6KB1,RPS6KB2,RUNX1,RUNX1T1,RXRA,RXRB,RXRG,SHH,SKP1,SKP2,SLC2A1,SMAD2,SMAD3,SMAD4,SMO,SOS2,SP1,SPI1,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,STK4,SUFU,TCF7,TCF7L1,TCF7L2,TERT,TFG,TGFA,TGFB1,TGFB2,TGFB3,TGFBR1,TGFBR2,TP53,TPM3,TPR,TRAF2,TRAF3,TRAF4,TRAF5,TRAF6,TXNRD1,TXNRD2,TXNRD3,VEGFA,VEGFB,VEGFC,VEGFD,VHL,WNT1,WNT10A,WNT10B,WNT11,WNT16,WNT2,WNT2B,WNT3,WNT3A,WNT4,WNT5A,WNT5B,WNT6,WNT7A,WNT7B,WNT8A,WNT8B,WNT9A,WNT9B,XIAP,ZBTB16,ZBTB17"
"cfa05202"	178	"Transcriptional misregulation in cancer"	"AFF1,ARNT2,ASPSCR1,ATF1,ATM,BAIAP3,BAK1,BAX,BCL11B,BCL2A1,BCL2L1,BCL6,BIRC2,BIRC3,BMI1,BMP2K,CCNA1,CCNA2,CCND2,CCNT1,CCNT2,CD14,CD40,CD86,CDK14,CDK9,CDKN1A,CDKN1B,CDKN2C,CEBPA,CEBPB,CEBPE,CSF1R,CSF2,CXCL8,DDB2,DDIT3,DDX5,DOT1L,DUSP6,ELANE,ELK4,ERG,ETV1,ETV4,ETV5,ETV6,ETV7,EWSR1,EYA1,FCGR1A,FEV,FLI1,FLT1,FLT3,FOXO1,FUS,FUT8,GADD45A,GADD45B,GADD45G,GRIA3,GZMB,H3-3A,H3-3B,H3-4,H3C1,H3C10,H3C11,H3C12,H3C13,H3C14,H3C15,H3C7,H3C8,H4C13,H4C8,HDAC1,HDAC2,HHEX,HMGA2,HOXA10,HOXA11,HOXA9,HPGD,ID2,IGF1,IGF1R,IGFBP3,IL1R2,IL2RB,IL3,IL6,ITGAM,ITGB7,JMJD1C,JUP,KDM6A,KLF3,KMT2A,LDB1,LMO2,LYL1,MAF,MAX,MDM2,MEF2C,MEIS1,MEN1,MET,MITF,MLF1,MLLT1,MLLT3,MMP3,MMP9,MPO,MYC,MYCN,NCOR1,NFKB1,NFKBIZ,NGFR,NR4A3,NSD2,NTRK1,NUPR1,PAX3,PAX5,PAX7,PAX8,PBX1,PBX3,PDGFA,PER2,PLAT,PLAU,PML,POLK,PPARG,PRCC,PROM1,PTCRA,PTK2,RARA,REL,RELA,RUNX1,RUNX1T1,RUNX2,RXRA,RXRB,RXRG,SIN3A,SIX1,SIX4,SLC45A3,SMAD1,SP1,SPI1,SPINT1,SS18,SS18L1,SUPT3H,TAF15,TCF3,TFE3,TGFBR2,TLX1,TLX3,TMPRSS2,TP53,TSPAN7,WNT16,WT1,ZBTB16,ZBTB17,ZEB1"
"cfa05203"	186	"Viral carcinogenesis"	"ACTN1,ACTN4,ATF2,ATF4,ATF6B,ATP6V0D1,ATP6V0D2,BAD,BAK1,BAX,C3,CASP3,CASP8,CCNA1,CCNA2,CCND1,CCND2,CCND3,CCNE1,CCNE2,CCR3,CCR4,CCR5,CCR8,CDC20,CDC42,CDK1,CDK2,CDK4,CDK6,CDKN1A,CDKN1B,CDKN2B,CHD4,CHEK1,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CREBBP,DDB1,DDX3X,DLA-12,DLA-64,DLA-79,DLA88,DLG1,DNAJA3,EGR2,EGR3,EIF2AK2,EP300,GRB2,GSN,GTF2A1,GTF2A1L,GTF2A2,GTF2B,GTF2E1,GTF2E2,GTF2H1,GTF2H3,H2BC1,H2BC10,H2BC11,H2BC12,H2BC13,H2BC14,H2BC15,H2BC17,H2BC18,H2BC19,H2BC2,H2BC20,H2BC21,H2BC25,H2BC3,H2BC4,H2BC7,H2BC8,H2BC9,H2BE1,H2BL1,H2BU1,H2BU2,H2BW2,H2BW3,H4-16,H4C11,H4C12,H4C2,H4C6,H4C9,HDAC1,HDAC10,HDAC11,HDAC2,HDAC3,HDAC4,HDAC5,HDAC6,HDAC7,HDAC8,HDAC9,HNRNPK,HPN,HRAS,IL6ST,IRF3,IRF7,IRF9,JAK1,JAK3,JUN,KAT2A,KAT2B,KRAS,LTBR,LYN,MAD1L1,MAPK1,MAPK3,MAPKAPK2,MDM2,MRPS18B,NFKB1,NFKB2,NFKBIA,NRAS,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PKM,PMAIP1,POLB,PRKACA,PRKACB,PSMC1,PXN,RAC1,RANBP1,RASA2,RB1,RBL1,RBL2,RBPJ,RBPJL,REL,RELA,RHOA,SCIN,SCRIB,SKP2,SND1,SNW1,SP100,SRC,SRF,STAT3,STAT5A,STAT5B,SYK,TBP,TBPL1,TBPL2,TP53,TRADD,TRAF2,TRAF3,TRAF5,UBE3A,UBR4,USP7,VAC14,VDAC3,YWHAB,YWHAE,YWHAG,YWHAH,YWHAQ,YWHAZ"
"cfa05204"	23	"Chemical carcinogenesis - DNA adducts"	"CYP1A1,CYP1A2,CYP1B1,CYP2C18,CYP2E1,CYP3A26,EPHX1,GSTA4,GSTK1,GSTO1,GSTO2,GSTP1,GSTT2B,HPGDS,HSD11B1,HSD11B1L,MGST1,MGST2,MGST3,PTGS2,SULT1A1,UGT1A6,UGT2A3"
