"id"	"geneNum"	"description"	"definition"	"gene"
"GO:0071453"	2	"cellular response to oxygen levels"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of oxygen."	"MYOD1,NDUFS2"
"GO:0071455"	4	"cellular response to hyperoxia"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating increased oxygen tension."	"ATG7,CAV1,FOXO1,NOX1"
"GO:0071456"	38	"cellular response to hypoxia"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating lowered oxygen tension. Hypoxia, defined as a decline in O2 levels below normoxic levels of 20.8 - 20.95%, results in metabolic adaptation at both the cellular and organismal level."	"ANGPT4,AQP1,BAD,BCL2,CPEB2,FABP1,HMOX1,HP1BP3,HYOU1,LMNA,MDM4,MT3,MTOR,NDNF,NDRG1,NKX3-1,NOP53,NPEPPS,OPRD1,P4HB,PGK1,PINK1,PMAIP1,PPARD,PRKCE,PTEN,PTGIS,PTGS2,RORA,SDHD,SLC8A3,TBL2,TERT,TIGAR,UBQLN1,VASN,VEGFA,ZFP36L1"
"GO:0071459"	4	"protein localization to chromosome, centromeric region"	"Any process in which a protein is transported to, or maintained at, the centromeric region of a chromosome."	"BUB1B,CENPA,CTCF,RB1"
"GO:0071461"	2	"cellular response to redox state"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating redox state. Redox state refers to the balance of oxidized versus reduced forms of electron donors and acceptors in an organelle, cell or organ; plastoquinone, glutathione (GSH/GSSG), and nicotinamide nucleotides (NAD+/NADH and NADP+/NADPH) are among the most important."	"SMPD3,VASN"
"GO:0071464"	1	"cellular response to hydrostatic pressure"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hydrostatic pressure stimulus. Hydrostatic pressure is the force acting on an object in a system where the fluid is at rest (as opposed to moving). The weight of the fluid above the object creates pressure on it."	"PKD2"
"GO:0071466"	3	"cellular response to xenobiotic stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a xenobiotic compound stimulus. Xenobiotic compounds are compounds foreign to living organisms."	"MCM7,PCNA,RB1"
"GO:0071467"	4	"cellular response to pH"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a pH stimulus. pH is a measure of the acidity or basicity of an aqueous solution."	"GPLD1,HVCN1,HYAL1,KCNK18"
"GO:0071468"	5	"cellular response to acidic pH"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a pH stimulus with pH < 7. pH is a measure of the acidity or basicity of an aqueous solution."	"IMPACT,PKD2L1,RAB11B,SLC9A1,TRPV1"
"GO:0071469"	1	"cellular response to alkaline pH"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a pH stimulus with pH > 7. pH is a measure of the acidity or basicity of an aqueous solution."	"INSRR"
"GO:0071470"	6	"cellular response to osmotic stress"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of solutes outside the organism or cell."	"DDX3X,LRRC8D,LRRC8E,PKD2,SERPINB6,SLC2A4"
"GO:0071471"	1	"cellular response to non-ionic osmotic stress"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of non-ionic solutes (e.g. mannitol, sorbitol) in the environment."	"PTGS2"
"GO:0071472"	3	"cellular response to salt stress"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment."	"AQP1,CAPN3,ZFP36L1"
"GO:0071474"	5	"cellular hyperosmotic response"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of detection of, or exposure to, a hyperosmotic environment, i.e. an environment with a higher concentration of solutes than the organism or cell."	"AQP1,ARHGEF2,EPO,RCSD1,YBX3"
"GO:0071476"	4	"cellular hypotonic response"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of detection of, or exposure to, a hypotonic environment, i.e. an environment with a lower concentration of solutes than the organism or cell."	"AQP5,MYLK,SLC4A11,STK39"
"GO:0071477"	2	"cellular hypotonic salinity response"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of detection of, or exposure to, a decrease in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment."	"GLTP,SLC12A6"
"GO:0071478"	1	"cellular response to radiation"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an electromagnetic radiation stimulus. Electromagnetic radiation is a propagating wave in space with electric and magnetic components. These components oscillate at right angles to each other and to the direction of propagation."	"ADIRF"
"GO:0071479"	22	"cellular response to ionizing radiation"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a ionizing radiation stimulus. Ionizing radiation is radiation with sufficient energy to remove electrons from atoms and may arise from spontaneous decay of unstable isotopes, resulting in alpha and beta particles and gamma rays. Ionizing radiation also includes X-rays."	"B9D2,BLM,CLOCK,ECT2,FBXO4,FIGNL1,GADD45A,GRB2,INO80,INTS7,ITGB6,LIG4,NET1,RAD1,RAD51,RAD51AP1,RHNO1,RHOB,RPL26,SPIDR,TANK,TNKS1BP1"
"GO:0071480"	13	"cellular response to gamma radiation"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a gamma radiation stimulus. Gamma radiation is a form of electromagnetic radiation (EMR) or light emission of a specific frequency produced from sub-atomic particle interaction, such as electron-positron annihilation and radioactive decay. Gamma rays are generally characterized as EMR having the highest frequency and energy, and also the shortest wavelength, within the electromagnetic radiation spectrum."	"ATR,BCL2L1,EGR1,GTF2H5,HRAS,HSF1,TLK2,TP53,TREX1,WRN,XRCC6,YAP1,ZMPSTE24"
"GO:0071481"	4	"cellular response to X-ray"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of X-ray radiation. An X-ray is a form of electromagnetic radiation with a wavelength in the range of 10 nanometers to 100 picometers (corresponding to frequencies in the range 30 PHz to 3 EHz)."	"CCND2,NIPBL,NUCKS1,SFRP2"
"GO:0071482"	3	"cellular response to light stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a light stimulus, electromagnetic radiation of wavelengths classified as infrared, visible or ultraviolet light."	"CRB1,RP1,TRPM1"
"GO:0071486"	1	"cellular response to high light intensity"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a high light intensity stimulus."	"AKT2"
"GO:0071492"	10	"cellular response to UV-A"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a UV-A radiation stimulus. UV-A radiation (UV-A light) spans the wavelengths 315 to 400 nm."	"MME,MMP1,MMP2,MMP3,MMP9,OPN1SW,OPN3,OPN5,PPID,TIMP1"
"GO:0071493"	6	"cellular response to UV-B"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a UV-B radiation stimulus. UV-B radiation (UV-B light) spans the wavelengths 280 to 315 nm."	"CRIP1,HYAL1,HYAL2,HYAL3,MME,STK11"
"GO:0071494"	3	"cellular response to UV-C"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a UV-C radiation stimulus. UV-C radiation (UV-C light) spans the wavelengths 100 to 280 nm."	"IMPACT,POLH,TP53"
"GO:0071498"	6	"cellular response to fluid shear stress"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a fluid shear stress stimulus. Fluid shear stress is the force acting on an object in a system where the fluid is moving across a solid surface."	"HAS2,HDAC3,PKD2,PTGS2,PTK2B,SRC"
"GO:0071499"	4	"cellular response to laminar fluid shear stress"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a laminar fluid shear stress stimulus. Laminar fluid flow is the force acting on an object in a system where the fluid is moving across a solid surface in parallel layers."	"ASS1,KLF4,MAPK7,NFE2L2"
"GO:0071500"	2	"cellular response to nitrosative stress"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrosative stress stimulus. Nitrosative stress is a state often resulting from exposure to high levels of nitric oxide (NO) or the highly reactive oxidant peroxynitrite, which is produced following interaction of NO with superoxide anions."	"ATG5,STOX1"
"GO:0071502"	2	"cellular response to temperature stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a temperature stimulus."	"HTR1B,HTR2B"
"GO:0071503"	2	"response to heparin"	"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a heparin stimulus."	"EXT1,GPIHBP1"
"GO:0071504"	2	"cellular response to heparin"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a heparin stimulus."	"SLIT2,SOX9"
"GO:0071506"	1	"cellular response to mycophenolic acid"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a mycophenolic acid stimulus."	"PDGFB"
"GO:0071514"	2	"genetic imprinting"	"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving macromolecules by a mechanism that is mediated by DNA, is mitotically or meiotically heritable, or is stably self-propagated in the cytoplasm of a resting cell, and does not entail a change in DNA sequence."	"ASIP,NDN"
"GO:0071526"	9	"semaphorin-plexin signaling pathway"	"A series of molecular signals generated as a consequence of a semaphorin receptor (composed of a plexin and a neurophilin) binding to a semaphorin ligand."	"ARHGDIA,FARP2,FLNA,MET,NRP1,PLXNA1,PLXNA2,RAC1,SEMA3E"
"GO:0071539"	10	"protein localization to centrosome"	"A process in which a protein is transported to, or maintained at, the centrosome."	"C2CD3,CEP131,CEP192,CEP350,CSNK1D,HOOK3,KIAA0753,MCPH1,PCM1,PIBF1"
"GO:0071542"	9	"dopaminergic neuron differentiation"	"The process in which a neuroblast acquires the specialized structural and functional features of a dopaminergic neuron, a neuron that secretes dopamine."	"FGF8,FOXA2,HIF1A,OTX2,PHOX2B,PITX3,RSPO2,TSHR,VEGFD"
"GO:0071544"	1	"diphosphoinositol polyphosphate catabolic process"	"The chemical reactions and pathways resulting in the breakdown of a diphosphoinositol polyphosphate, 1,2,3,4,5,6-cyclohexanehexol with one or more diphosphate groups and multiple monophosphate groups attached."	"NUDT3"
"GO:0071548"	1	"response to dexamethasone"	"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a dexamethasone stimulus."	"FIBIN"
"GO:0071549"	10	"cellular response to dexamethasone stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a dexamethasone stimulus."	"AQP1,CASP9,DDIT4,FBXO32,METTL21C,MSTN,NR3C1,RPS6KB1,SMYD3,TFAP4"
"GO:0071550"	1	"death-inducing signaling complex assembly"	"A process of protein complex assembly in which the arrangement and bonding together of the set of components that form the protein complex is mediated by a death domain (DD) interaction, as part of the extrinsic apoptotic signaling pathway."	"RAF1"
